Database of representative transcript models for protein-coding genes in HeLa cells and for the poly(A)-tail length standards.
Transcript models from the UCSC refFlat table for human had their 3' ends re-annotated using 3P-Seq (Jan et al., Nature 2011) data from HeLa cells; only genes detected by 3P-Seq are included in the table.
Coordinates of human genes are based on the hg18 genome assembly.
RefseqAccession	GeneSymbol	Chromosome	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
NM_001033028	CYFIP1	chr15	+	20507195	20555043	20507497	20554481	16	20507195,20509626,20512233,20513695,20513880,20515195,20520603,20531531,20541497,20542572,20544465,20549237,20549864,20550779,20551536,20554316,	20508032,20509783,20512330,20513772,20513989,20515315,20520803,20531619,20541641,20542663,20544596,20549310,20549959,20551018,20551684,20555043,
NM_002669	PLRG1	chr4	-	155676864	155691035	155677286	155690910	15	155676864,155677887,155678570,155679706,155680552,155681195,155681386,155682788,155685046,155686437,155686724,155687612,155688312,155689430,155690901,	155677346,155678081,155678710,155679815,155680655,155681297,155681536,155682881,155685148,155686525,155686815,155687666,155688455,155689537,155691035,
NM_001826	CKS1B	chr1	+	153213741	153218356	153213845	153217877	3	153213741,153217086,153217824,	153213904,153217214,153218356,
NM_078483	SLC36A1	chr5	+	150807355	150852132	150818546	150848008	11	150807355,150818541,150823306,150824267,150824827,150826952,150827460,150833426,150836343,150839073,150847736,	150807567,150818689,150823397,150824356,150824923,150827037,150827679,150833525,150836510,150839243,150852132,
NM_207332	ERICH1	chr8	-	604200	671226	604602	671161	6	604200,608597,613288,632477,655860,671139,	604676,608792,614047,632612,656007,671226,
NM_017924	C14orf119	chr14	+	22634522	22638168	22636707	22637130	2	22634522,22636706,	22634668,22638168,
NM_006442	DRAP1	chr11	+	65443303	65445608	65443548	65445482	7	65443303,65443826,65443994,65444389,65444615,65444930,65445376,	65443590,65443899,65444088,65444509,65444709,65445019,65445608,
NM_003195	TCEA2	chr20	+	62164453	62174143	62165109	62173977	10	62164453,62168272,62168711,62169843,62171157,62171561,62172056,62172285,62173666,62173968,	62165181,62168335,62168817,62169931,62171288,62171618,62172211,62172432,62173738,62174143,
NM_006756	TCEA1	chr8	-	55041715	55097561	55043216	55097238	10	55041715,55045504,55054137,55059475,55062081,55063226,55068780,55075057,55085542,55097175,	55043225,55045576,55054284,55059630,55062138,55063372,55068868,55075163,55085605,55097561,
NM_016561	BFAR	chr16	+	14634168	14670586	14645704	14669185	8	14634168,14645631,14649745,14651161,14656423,14663249,14666226,14668992,	14634376,14645967,14649950,14651331,14656568,14663423,14666429,14670586,
NM_017954	CADPS2	chr7	-	121746840	122314049	121747454	122313627	30	121746840,121752766,121772863,121788077,121788219,121806657,121814315,121815872,121820485,121820730,121834829,121836906,121843349,121865630,121868801,121878663,121898664,121901670,121907411,121917370,121918601,121940538,121981839,122008468,122042470,122048770,122056537,122090526,122164244,122313288,	121747628,121752871,121772971,121788110,121788303,121806732,121814463,121816028,121820605,121820872,121834988,121836912,121843454,121865754,121868865,121878765,121898852,121901809,121907418,121917571,121918710,121940605,121981979,122008580,122042589,122049007,122056618,122090859,122164358,122314049,
NM_032357	CCDC115	chr2	-	130812285	130816426	130813162	130816168	5	130812285,130814950,130815709,130815883,130816057,	130813275,130815082,130815792,130815987,130816426,
NM_152549	CCDC112	chr5	-	114630788	114659886	114631471	114643354	10	114630788,114632477,114633298,114634808,114638811,114639589,114640560,114643242,114648382,114659505,	114631514,114632596,114633394,114635222,114639202,114639665,114640650,114643364,114648504,114659886,
NM_001142302	CCDC113	chr16	+	56841340	56872249	56841419	56871182	8	56841340,56844131,56849772,56851258,56853789,56858883,56869886,56871095,	56841520,56844258,56849928,56851339,56853945,56858991,56870042,56872249,
NM_138792	LEO1	chr15	-	50017515	50051290	50017644	50051234	12	50017515,50026780,50029296,50031332,50032617,50033969,50038230,50039387,50040127,50041877,50045237,50051176,	50017749,50026878,50029483,50031468,50032752,50034064,50038315,50039533,50040222,50041982,50045993,50051290,
NM_000701	ATP1A1	chr1	+	116717317	116748917	116717656	116748589	23	116717317,116728158,116728927,116731432,116732275,116732782,116733046,116733583,116734357,116734926,116736998,116737675,116739254,116740742,116742032,116742765,116743074,116743564,116745005,116745274,116745698,116748028,116748560,	116717668,116728269,116728987,116731636,116732389,116732917,116733164,116733852,116734556,116735036,116737133,116737868,116739430,116740879,116742183,116742934,116743229,116743688,116745151,116745405,116745800,116748120,116748917,
NM_001142291	MGRN1	chr16	+	4614825	4680972	4614962	4676301	16	4614825,4640366,4641964,4642679,4647247,4654710,4655103,4658266,4661392,4663499,4667464,4671551,4672824,4673225,4673844,4676260,	4615050,4640485,4642053,4642826,4647365,4654777,4655153,4658314,4661461,4663659,4667574,4671778,4672948,4673271,4673934,4680972,
NM_006371	CRTAP	chr3	+	33130453	33164268	33130573	33158944	7	33130453,33136839,33140903,33146434,33149050,33150677,33158890,	33131044,33136989,33141075,33146563,33149196,33150761,33164268,
NM_004941	DHX8	chr17	+	38916859	38957206	38916931	38956741	23	38916859,38922342,38923284,38924058,38925076,38925574,38926338,38926576,38929074,38931755,38932849,38937537,38939896,38940396,38940702,38941232,38946255,38950060,38953023,38953644,38954262,38954940,38956521,	38917079,38922428,38923357,38924144,38925186,38925934,38926483,38926780,38929162,38931853,38932997,38937719,38940091,38940582,38940913,38941414,38946396,38950216,38953161,38953773,38954459,38955120,38957206,
NM_001134779	IPO11	chr5	+	61750467	61960164	61750597	61958901	30	61750467,61768857,61774566,61781510,61783313,61798714,61801833,61805999,61808266,61814684,61815593,61817002,61819354,61820885,61821698,61825581,61836250,61836441,61837824,61846971,61857725,61862292,61868285,61868792,61881950,61882806,61892719,61923159,61933346,61958736,	61750711,61769001,61774667,61781583,61783517,61798847,61801892,61806048,61808337,61814877,61815746,61817046,61819445,61820933,61821804,61825708,61836284,61836482,61837941,61847085,61857841,61862369,61868365,61868873,61882046,61882920,61892841,61923255,61933431,61960164,
NM_024040	CUEDC2	chr10	-	104172997	104182413	104173172	104174935	9	104172997,104173403,104173544,104173742,104174010,104174245,104174395,104174861,104182272,	104173319,104173464,104173606,104173925,104174141,104174307,104174539,104174945,104182413,
NM_014652	IPO13	chr1	+	44185064	44206011	44185859	44205941	20	44185064,44187675,44194578,44194818,44195068,44195453,44195660,44196235,44196500,44196719,44197004,44198507,44199134,44199424,44202527,44204833,44204982,44205188,44205573,44205844,	44185943,44188412,44194719,44194960,44195235,44195574,44195808,44196417,44196527,44196854,44197148,44198588,44199272,44199521,44202580,44204900,44205041,44205278,44205755,44206011,
NM_030627	CPEB4	chr5	+	173247936	173319918	173249342	173315746	10	173247936,173270131,173292058,173302634,173304575,173309116,173309568,173311432,173312699,173315518,	173250467,173270213,173292109,173302658,173304749,173309206,173309687,173311547,173312881,173319918,
NM_014912	CPEB3	chr10	-	93798378	94040855	93801948	93990087	10	93798378,93831056,93841566,93860812,93892765,93894681,93930699,93942213,93989082,94040662,	93802176,93831238,93841681,93860931,93892855,93894822,93930756,93942373,93990098,94040855,
NM_182646	CPEB2	chr4	+	14613395	14680872	14613395	14677102	10	14613395,14618026,14627909,14643882,14663135,14664849,14669142,14669908,14672800,14676874,	14615057,14618308,14628000,14643933,14663306,14664939,14669261,14670023,14672982,14680872,
NM_019610	RBMXL1	chr1	-	89217727	89231231	89220924	89222097	2	89217727,89230855,	89222337,89231231,
NM_018079	SRBD1	chr2	-	45469323	45691937	45469952	45686084	21	45469323,45473587,45493756,45499007,45500430,45557635,45568882,45627374,45628164,45631767,45634265,45643295,45653849,45655269,45660517,45662335,45666250,45680091,45682545,45686004,45691861,	45470242,45473772,45493936,45499184,45500537,45557718,45568974,45627482,45628255,45631925,45634373,45643399,45653985,45655366,45660656,45662453,45666417,45680478,45682726,45686084,45691937,
NM_001142578	ZNF780A	chr19	-	45270946	45288685	45272262	45282500	6	45270946,45279565,45280857,45282491,45287912,45288652,	45273956,45279661,45280984,45282545,45287982,45288685,
NM_144593	RHEBL1	chr12	-	47744726	47750042	47745152	47749835	8	47744726,47745399,47746280,47746525,47746668,47747017,47749084,47749783,	47745242,47745481,47746328,47746582,47746751,47747085,47749156,47750042,
NM_014802	C2CD5	chr12	-	22492779	22588747	22493960	22588351	25	22492779,22498096,22501171,22513909,22515024,22515599,22516167,22516486,22516944,22518951,22522513,22526757,22528897,22534323,22537423,22550911,22557494,22562186,22567626,22568672,22569810,22571921,22579458,22588261,22588520,	22494092,22498243,22501362,22513996,22515112,22515689,22516266,22516548,22517008,22519092,22522678,22526944,22529089,22534419,22537538,22551020,22557580,22562338,22567825,22568828,22569906,22572093,22579545,22588380,22588747,
NM_020800	IFT80	chr3	-	161458664	161600014	161459006	161585082	20	161458664,161468894,161477787,161478062,161479674,161481148,161482959,161486285,161501364,161504396,161508144,161520241,161556494,161557970,161566524,161576293,161577911,161581984,161585043,161599627,	161459117,161469018,161477960,161478152,161479846,161481296,161483095,161486350,161501528,161504471,161508263,161520421,161556632,161558060,161566634,161576362,161578022,161582204,161585128,161600014,
NM_014055	IFT81	chr12	+	109046522	109140969	109049568	109140414	19	109046522,109049547,109050233,109051137,109054734,109057135,109057514,109058963,109065569,109069140,109085106,109102609,109113107,109114804,109126051,109127630,109127782,109131358,109140231,	109047049,109049712,109050337,109051318,109054824,109057201,109057625,109059048,109065733,109069236,109085253,109102759,109113236,109114894,109126138,109127702,109127868,109131404,109140969,
NM_000380	XPA	chr9	-	99477021	99499512	99477541	99499395	6	99477021,99487025,99489198,99491636,99495751,99499223,	99477690,99487143,99489364,99491742,99495862,99499512,
NM_018518	MCM10	chr10	+	13243559	13293115	13246208	13291316	20	13243559,13246133,13252927,13254381,13254633,13257515,13262447,13264938,13268169,13270886,13273304,13274260,13274456,13277046,13279628,13280694,13283426,13286224,13291096,13291232,	13243612,13246215,13253269,13254486,13254771,13257687,13262613,13265106,13268286,13271086,13273405,13274371,13274574,13277275,13279773,13280813,13283540,13286370,13291139,13293115,
NM_014669	NUP93	chr16	+	55321517	55436177	55339660	55436022	22	55321517,55339646,55349950,55389888,55396916,55410076,55412916,55415119,55420389,55421940,55423254,55423707,55424627,55425540,55425782,55426146,55428013,55429020,55430364,55430933,55433117,55435911,	55321624,55339839,55350068,55389951,55397045,55410151,55413006,55415259,55420522,55422098,55423420,55423801,55424819,55425667,55425855,55426191,55428130,55429139,55430482,55431017,55433246,55436177,
NM_000628	IL10RB	chr21	+	33560534	33591390	33560640	33590532	7	33560534,33562568,33570770,33573926,33577268,33582278,33590358,	33560689,33562692,33570928,33574093,33577416,33582436,33591390,
NM_178221	ATG4C	chr1	+	63022364	63103522	63042045	63102418	11	63022364,63041977,63043430,63054833,63057263,63059397,63067298,63072296,63073034,63079686,63102250,	63022484,63042121,63043514,63055067,63057594,63059468,63067435,63072375,63073111,63079806,63103522,
NM_052936	ATG4A	chrX	+	107221554	107284063	107221712	107283598	13	107221554,107255962,107258666,107261145,107263942,107264224,107266976,107267689,107267998,107280037,107281687,107282864,107283527,	107221722,107256073,107258738,107261244,107264044,107264297,107267056,107267877,107268077,107280183,107281744,107282973,107284063,
NM_001032998	KYNU	chr2	+	143351664	143463574	143359406	143462905	12	143351664,143359387,143392647,143401697,143428848,143430241,143431679,143434662,143459122,143459986,143462883,143463380,	143351775,143359575,143392768,143401780,143428910,143430313,143431754,143434809,143459221,143460060,143462943,143463574,
NM_032885	ATG4D	chr19	+	10515569	10525093	10515766	10524743	10	10515569,10516458,10516632,10518514,10518864,10520579,10523572,10523720,10523880,10524560,	10516001,10516542,10516806,10518791,10518929,10520710,10523651,10523797,10524000,10525093,
NM_001142466	GPT2	chr16	+	45476602	45522701	45489117	45520410	12	45476602,45476879,45489060,45492094,45498254,45501096,45508040,45510033,45513654,45515801,45518337,45520319,	45476744,45476990,45489150,45492203,45498388,45501340,45508120,45510170,45513829,45515957,45518450,45522701,
NM_000270	PNP	chr14	+	20007377	20016017	20007523	20014600	6	20007377,20010306,20012470,20012771,20013060,20014382,	20007534,20010476,20012574,20012947,20013251,20016017,
NM_016376	ANKFY1	chr17	-	4013948	4114023	4017821	4113985	25	4013948,4019240,4020757,4022599,4023397,4023952,4027169,4028900,4029764,4031297,4032224,4033441,4033855,4034861,4039425,4045021,4045446,4047416,4056364,4057976,4059867,4067026,4085815,4092299,4113975,	4017954,4019331,4020904,4022724,4023488,4024100,4027346,4029101,4029921,4031416,4032396,4033595,4033954,4035090,4039523,4045221,4045515,4047621,4056530,4058126,4059991,4067162,4085934,4092492,4114023,
NM_001079846	CREBBP	chr16	-	3715058	3870122	3717719	3869918	30	3715058,3721193,3721777,3726037,3726651,3728560,3729579,3730400,3734895,3735278,3739628,3741727,3747289,3747810,3748855,3757721,3759175,3760571,3763752,3764570,3767614,3768012,3768701,3770733,3771205,3772685,3783387,3800604,3840298,3869833,	3719876,3721475,3721939,3726205,3726817,3728674,3729726,3730551,3734963,3735356,3739685,3741808,3747378,3748050,3748974,3757911,3759355,3760988,3763932,3764695,3767659,3768184,3768819,3770880,3771308,3772928,3783628,3800781,3841011,3870122,
NM_002687	PNN	chr14	+	38714137	38722174	38714234	38720818	9	38714137,38715032,38715481,38716366,38716547,38716795,38718045,38718278,38719457,	38714347,38715104,38715550,38716439,38716642,38716871,38718201,38718417,38722174,
NM_003945	ATP6V0E1	chr5	+	172343368	172394498	172343469	172379940	4	172343368,172354383,172379846,172394007,	172343573,172354431,172379976,172394498,
NM_015665	AAAS	chr12	-	51987507	52001679	51987539	52001516	16	51987507,51987895,51988102,51988332,51988485,51988775,51989010,51989207,51989651,51994348,51994801,51995144,51995385,51995777,52000615,52001393,	51987764,51987980,51988184,51988400,51988579,51988866,51989071,51989332,51989772,51994492,51994900,51995191,51995477,51995833,52000743,52001679,
NM_001142444	EDC3	chr15	-	72709954	72775439	72712005	72754518	8	72709954,72714802,72719859,72735126,72750848,72754354,72766484,72775273,	72712340,72715020,72720013,72735462,72751168,72754536,72766573,72775439,
NM_001040455	SIDT2	chr11	+	116555148	116573367	116555189	116571992	26	116555148,116557341,116557732,116557985,116558444,116558648,116559704,116559999,116562055,116562509,116563303,116563553,116564633,116565094,116565260,116565877,116566091,116566548,116567803,116568179,116568499,116568745,116569078,116569778,116571727,116571929,	116555372,116557463,116557897,116558031,116558546,116558732,116559804,116560065,116562149,116562562,116563375,116563625,116564752,116565168,116565327,116565951,116566215,116566666,116567940,116568288,116568576,116568792,116569184,116569889,116571841,116573367,
NM_017420	SIX4	chr14	-	60246010	60260605	60249877	60260545	3	60246010,60256230,60259682,	60250674,60256916,60260605,
NM_175875	SIX5	chr19	-	50959883	50964337	50960598	50963942	3	50959883,50961447,50963139,	50961209,50962253,50964337,
NM_001531	MR1	chr1	+	179269183	179297691	179269766	179291024	7	179269183,179269645,179284810,179285769,179287993,179289331,179290983,	179269223,179269833,179285071,179286045,179288269,179289436,179297691,
NM_016932	SIX2	chr2	-	45085851	45090046	45086812	45089753	2	45085851,45089193,	45087128,45090046,
