# these clusters are supported by 3P tags from at least two unique RNA molecules
# either from a single library with unique reads in the cluster, or multiple libraries
# cluster start and end coordinates are the largest and smallest coordinate of 3' ends from 3P tags that mapped within that cluster.
# coordinates are 0-based in WS190/ce6
#entrezGeneId	lib	chr	start	end	cleavageSite	readNum	sense	phase	refSeqs(comma_separated)
172050	all	chrI	4458710	4458712	4458712	3.0	+	.	NM_058974
6418593	all	chrI	10944192	10944201	10944199	65.0	+	.	NM_001129088
172568	all	chrI	7944597	7944597	7944597	4.0	+	.	NM_059791
172559	all	chrI	7903196	7903196	7903196	7.0	+	.	NM_059781
353379	all	chrI	90672	90672	90672	5.0	+	.	NM_182095
172333	all	chrI	6346787	6346789	6346789	3.0	+	.	NM_001026369,NM_001026370,NM_001026371,NM_001026372,NM_001026373,NM_001026374
172358	all	chrI	6499220	6499226	6499226	6.0	+	.	NM_059470,NM_181994
172530	all	chrI	7694203	7694209	7694204	323.0	+	.	NM_059739
171990	all	chrI	4078805	4078811	4078806	249.0	+	.	NM_001025813,NM_001025814,NM_001025815,NM_001025816,NM_001025817,NM_001025818,NM_001025819
173006	all	chrI	11102721	11102721	11102721	2.0	+	.	NM_060460
172944	all	chrI	10569891	10569891	10569891	2.0	+	.	NM_060366
172445	all	chrI	7106878	7106893	7106883	36.0	+	.	NM_059612
188991	all	chrI	10902056	10902056	10902056	14.0	+	.	NM_060440
3565653	all	chrI	10160023	10160029	10160029	6.0	+	.	NM_001026221
173206	all	chrI	13387178	13387195	13387187	13.0	+	.	NM_060954
3565137	all	chrI	10845722	10845722	10845722	3.0	+	.	NM_060434
173280	all	chrI	14118665	14118677	14118672	113.0	+	.	NM_061065
172305	all	chrI	6188024	6188028	6188027	119.0	+	.	NM_059382
173043	all	chrI	11587320	11587321	11587321	24.0	+	.	NM_060555
172159	all	chrI	5195204	5195204	5195204	2.0	+	.	NM_059142
189522	all	chrI	2620653	2620655	2620653	7.0	+	.	NM_058609
172141	all	chrI	5110099	5110103	5110099	12.0	+	.	NM_059121
172327	all	chrI	6297514	6297515	6297515	3.0	+	.	NM_059414,NM_170878,NM_170879
3565555	all	chrI	3256076	3256083	3256077	30.0	+	.	NM_058727
173149	all	chrI	12825590	12825596	12825590	312.0	+	.	NM_060842
172832	all	chrI	9789817	9789832	9789827	1420.0	+	.	NM_060200
171770	all	chrI	2085660	2085660	2085660	1.0	+	.	NM_001129065,NM_058530
171915	all	chrI	3478348	3478352	3478350	14.0	+	.	NM_058764
173342	all	chrI	14760559	14760579	14760569	43623.0	+	.	NM_061170
172232	all	chrI	5679875	5679883	5679883	3.0	+	.	NM_059262
3565265	all	chrI	14839236	14839242	14839236	39.0	+	.	NM_001026268
171830	all	chrI	2692466	2692473	2692467	31.0	+	.	NM_058623
173206	all	chrI	13387033	13387038	13387038	2.0	+	.	NM_060954
172317	all	chrI	6249661	6249661	6249661	1.0	+	.	NM_059401
172482	all	chrI	7318196	7318205	7318196	13.0	+	.	NM_059670
171627	all	chrI	365641	365648	365643	945.0	+	.	NM_058323
171685	all	chrI	1050671	1050689	1050680	64.0	+	.	NM_058411
187319	all	chrI	11047625	11047625	11047625	3.0	+	.	NM_072208
185064	all	chrI	11186173	11186175	11186175	7.0	+	.	NM_001026253,NM_001026254
189369	all	chrI	13750467	13750467	13750467	2.0	+	.	NM_061005
187319	all	chrI	11263647	11263659	11263652	97.0	+	.	NM_072208
173228	all	chrI	13581749	13581754	13581752	31.0	+	.	NM_060980
172498	all	chrI	7456859	7456865	7456861	10.0	+	.	NM_059694
185715	all	chrI	8611022	8611022	8611022	1.0	+	.	NM_001129003,NM_001129004
182092	all	chrI	7212695	7212700	7212697	15.0	+	.	NM_059637
172141	all	chrI	5110186	5110188	5110188	6.0	+	.	NM_059121
182017	all	chrI	10645660	10645661	10645661	6.0	+	.	NM_060385
173323	all	chrI	14657471	14657471	14657471	2.0	+	.	NM_061144
172168	all	chrI	5268362	5268362	5268362	3.0	+	.	NM_059152
172445	all	chrI	7106931	7106937	7106937	4.0	+	.	NM_059612
259388	all	chrI	8868337	8868342	8868337	6.0	+	.	NM_182089
171646	all	chrI	536770	536770	536770	2.0	+	.	NM_058348,NM_182046
171685	all	chrI	1050719	1050736	1050728	1039.0	+	.	NM_058411
181982	all	chrI	5803303	5803307	5803307	3.0	+	.	NM_059283
172839	all	chrI	9874658	9874667	9874661	42.0	+	.	NM_060211,NM_060212,NM_181998,NM_181999
173351	all	chrI	14815702	14815714	14815711	88.0	+	.	NM_061181,NM_061182
171830	all	chrI	2692481	2692482	2692482	10.0	+	.	NM_058623
187613	all	chrI	8597207	8597207	8597207	3.0	+	.	NM_059924
259316	all	chrI	6469378	6469385	6469378	40.0	+	.	NM_059460
171998	all	chrI	4142337	4142349	4142340	869.0	+	.	NM_001128967,NM_058904
172732	all	chrI	9100471	9100472	9100471	91.0	+	.	NM_060040
7040136	all	chrI	9159057	9159057	9159057	2.0	+	.	NM_001136295
188905	all	chrI	7554604	7554608	7554605	12.0	+	.	NM_059711
185146	all	chrI	15053637	15053637	15053637	2.0	+	.	NM_061226
6418584	all	chrI	13191921	13191921	13191921	1.0	+	.	NM_001128985
172006	all	chrI	4167234	4167241	4167234	17.0	+	.	NM_001026421,NM_058914
188200	all	chrI	12726198	12726199	12726199	7.0	+	.	NM_060826
171808	all	chrI	2483728	2483733	2483728	3.0	+	.	NM_058586
172067	all	chrI	4610170	4610171	4610171	26.0	+	.	NM_059005
172632	all	chrI	8435749	8435749	8435749	1.0	+	.	NM_059889
172015	all	chrI	4201040	4201049	4201048	8.0	+	.	NM_058924
172119	all	chrI	4984881	4984885	4984885	2.0	+	.	NM_059090
171751	all	chrI	1841952	1841959	1841959	20.0	+	.	NM_001026403,NM_170806
173204	all	chrI	13340199	13340199	13340199	2.0	+	.	NM_060947
172945	all	chrI	10570106	10570114	10570107	219.0	+	.	NM_060367,NM_182028
186604	all	chrI	10519229	10519238	10519238	36.0	+	.	NM_060350
173207	all	chrI	13391250	13391250	13391250	35.0	+	.	NM_060955
172943	all	chrI	10568138	10568141	10568141	5.0	+	.	NM_060365
172519	all	chrI	7608248	7608251	7608251	42.0	+	.	NM_001025903,NM_170901
171753	all	chrI	1843959	1843976	1843968	434.0	+	.	NM_058507
173098	all	chrI	12203698	12203710	12203706	20.0	+	.	NM_060678
259367	all	chrI	1974440	1974441	1974441	2.0	+	.	NM_170812
3564948	all	chrI	9483577	9483583	9483580	104.0	+	.	NM_001026259
3565539	all	chrI	4935664	4935664	4935664	11.0	+	.	NM_059079
184954	all	chrI	7669891	7669898	7669894	119.0	+	.	NM_059733
172479	all	chrI	7309432	7309449	7309442	6.0	+	.	NM_059666
182722	all	chrI	11600452	11600456	11600452	3.0	+	.	NM_060557
171656	all	chrI	658776	658780	658776	11.0	+	.	NM_058364
172825	all	chrI	9744109	9744109	9744109	6.0	+	.	NM_060186,NM_060187
173162	all	chrI	12942227	12942239	12942230	5.0	+	.	NM_001025918,NM_001025919,NM_001047184
186499	all	chrI	12043226	12043228	12043228	2.0	+	.	NM_060645
183286	all	chrI	14158120	14158125	14158123	9.0	+	.	NM_061070
172044	all	chrI	4446544	4446544	4446544	15.0	+	.	NM_058969
172695	all	chrI	8821346	8821357	8821350	2696.0	+	.	NM_059984,NM_182068
172540	all	chrI	7737988	7737997	7737989	326.0	+	.	NM_001128990,NM_059749
190263	all	chrI	3005934	3005947	3005942	237.0	+	.	NM_058685
171734	all	chrI	1701122	1701136	1701128	422.0	+	.	NM_058481
172305	all	chrI	6188009	6188009	6188009	2.0	+	.	NM_059382
172723	all	chrI	9025595	9025595	9025595	5.0	+	.	NM_060026
171710	all	chrI	1441311	1441320	1441314	665.0	+	.	NM_058453
186308	all	chrI	7885566	7885566	7885566	5.0	+	.	NM_059777
172503	all	chrI	7493056	7493056	7493056	2.0	+	.	NM_059701
172598	all	chrI	8130032	8130038	8130036	38.0	+	.	NM_059827
171884	all	chrI	3109605	3109607	3109605	5.0	+	.	NM_001025871,NM_001025872
171602	all	chrI	112173	112173	112173	1.0	+	.	NM_058275
172503	all	chrI	7492784	7492794	7492794	4.0	+	.	NM_059701
184827	all	chrI	7091241	7091241	7091241	1.0	+	.	NM_059606
171722	all	chrI	1580189	1580189	1580189	1.0	+	.	NM_058465
172479	all	chrI	7308616	7308631	7308623	8246.0	+	.	NM_059666
173134	all	chrI	12654540	12654558	12654550	20.0	+	.	NM_001026355,NM_001026356,NM_001026357,NM_001026358
172413	all	chrI	6854197	6854210	6854206	11.0	+	.	NM_059561
186410	all	chrI	5736660	5736660	5736660	5.0	+	.	NM_059270
188711	all	chrI	10598476	10598479	10598479	6.0	+	.	NM_060372
171689	all	chrI	1131749	1131753	1131753	97.0	+	.	NM_058422
171630	all	chrI	388563	388574	388566	134.0	+	.	NM_058327
172943	all	chrI	10568512	10568513	10568512	3.0	+	.	NM_060365
185873	all	chrI	5622993	5622996	5622996	45.0	+	.	NM_059245
171966	all	chrI	3870111	3870111	3870111	10.0	+	.	NM_058845
172485	all	chrI	7345986	7345986	7345986	3.0	+	.	NM_001136303,NM_059673
172125	all	chrI	5007994	5007997	5007994	26.0	+	.	NM_059097
172388	all	chrI	6720726	6720726	6720726	2.0	+	.	NM_001129049,NM_059522
171990	all	chrI	4090474	4090482	4090474	3.0	+	.	NM_001025813,NM_001025814,NM_001025815,NM_001025816,NM_001025817,NM_001025818,NM_001025819
172539	all	chrI	7729103	7729103	7729103	2.0	+	.	NM_059748
171602	all	chrI	112282	112282	112282	276.0	+	.	NM_058275
172535	all	chrI	7706499	7706499	7706499	4.0	+	.	NM_059745
171726	all	chrI	1644087	1644087	1644087	1.0	+	.	NM_058473
172333	all	chrI	6348049	6348051	6348049	8.0	+	.	NM_001026369,NM_001026370,NM_001026371,NM_001026372,NM_001026373,NM_001026374
187442	all	chrI	9382934	9382947	9382937	4.0	+	.	NM_001136314,NM_060092
182726	all	chrI	9432984	9432990	9432986	14.0	+	.	NM_060105
172278	all	chrI	6026834	6026843	6026835	26.0	+	.	NM_059339
172231	all	chrI	5677594	5677594	5677594	3.0	+	.	NM_059261
171864	all	chrI	2928059	2928063	2928063	9.0	+	.	NM_058674
171949	all	chrI	3788869	3788883	3788878	28.0	+	.	NM_001025846,NM_001025847
171750	all	chrI	1835217	1835226	1835223	5.0	+	.	NM_058504
172680	all	chrI	8730069	8730069	8730069	2.0	+	.	NM_059960
172435	all	chrI	7049003	7049008	7049008	30.0	+	.	NM_059596
188772	all	chrI	6716270	6716273	6716270	8.0	+	.	NM_059521
173306	all	chrI	14433707	14433722	14433715	162.0	+	.	NM_170943
184571	all	chrI	8377592	8377595	8377595	2.0	+	.	NM_059871
172612	all	chrI	8296808	8296824	8296814	101.0	+	.	NM_059856,NM_181993
172296	all	chrI	6121139	6121142	6121139	3.0	+	.	NM_059364
171875	all	chrI	3028375	3028379	3028375	11.0	+	.	NM_058690
172690	all	chrI	8801686	8801694	8801686	4.0	+	.	NM_059977
171956	all	chrI	3826103	3826107	3826103	16.0	+	.	NM_058832
172146	all	chrI	5129631	5129638	5129631	6.0	+	.	NM_059126
171949	all	chrI	3788287	3788296	3788287	3.0	+	.	NM_001025846,NM_001025847
184020	all	chrI	12416833	12416834	12416833	6.0	+	.	NM_060747
172496	all	chrI	7408143	7408143	7408143	3.0	+	.	NM_059691
172732	all	chrI	9099965	9099965	9099965	6.0	+	.	NM_060040
173279	all	chrI	14114010	14114010	14114010	2.0	+	.	NM_061064
183243	all	chrI	10820861	10820864	10820861	6.0	+	.	NM_060428
171618	all	chrI	305463	305466	305466	3.0	+	.	NM_058311,NM_058312,NM_182074
183428	all	chrI	10625369	10625376	10625375	1695.0	+	.	NM_060377
185117	all	chrI	8841151	8841151	8841151	9.0	+	.	NM_059989
172908	all	chrI	10360735	10360742	10360742	3.0	+	.	NM_001026680,NM_001026681
172829	all	chrI	9774282	9774286	9774282	11.0	+	.	NM_170913,NM_171843
172581	all	chrI	8019679	8019679	8019679	5.0	+	.	NM_001047180,NM_001047181
171911	all	chrI	3416727	3416731	3416727	3.0	+	.	NM_001026366
171750	all	chrI	1835419	1835423	1835423	80.0	+	.	NM_058504
192069	all	chrI	6618630	6618635	6618633	59.0	+	.	NM_059503
171707	all	chrI	1425195	1425203	1425200	63.0	+	.	NM_001037901,NM_001037902
171723	all	chrI	1606871	1606877	1606874	220.0	+	.	NM_058469
172209	all	chrI	5561379	5561388	5561379	39.0	+	.	NM_001047214,NM_001129022,NM_001129023,NM_059222,NM_059225,NM_170866
173299	all	chrI	14367578	14367579	14367579	249.0	+	.	NM_170935
172372	all	chrI	6563712	6563715	6563715	2.0	+	.	NM_059491
172253	all	chrI	5834551	5834564	5834554	1578.0	+	.	NM_059290,NM_182017
173171	all	chrI	12977245	12977245	12977245	2.0	+	.	NM_001025880,NM_001025881
172025	all	chrI	4253169	4253178	4253170	774.0	+	.	NM_058938
173226	all	chrI	13575709	13575720	13575711	21.0	+	.	NM_060978
172212	all	chrI	5576698	5576704	5576698	8.0	+	.	NM_059231
266833	all	chrI	5705610	5705610	5705610	7.0	+	.	NM_059265
172829	all	chrI	9779602	9779602	9779602	4.0	+	.	NM_170913,NM_171843
172886	all	chrI	10187529	10187543	10187538	559.0	+	.	NM_001128952,NM_060282
3565544	all	chrI	12459097	12459103	12459103	8.0	+	.	NM_001025890
172861	all	chrI	9993956	9993972	9993963	818.0	+	.	NM_060242
172416	all	chrI	6872144	6872148	6872144	76.0	+	.	NM_059563
173207	all	chrI	13391217	13391219	13391219	2.0	+	.	NM_060955
183428	all	chrI	10628351	10628360	10628360	2.0	+	.	NM_060377
171676	all	chrI	941455	941465	941455	3.0	+	.	NM_058393
172556	all	chrI	7872057	7872077	7872067	15555.0	+	.	NM_001026416,NM_001026417,NM_001026418,NM_001026419
173041	all	chrI	11579612	11579619	11579616	15.0	+	.	NM_060552
172485	all	chrI	7345975	7345980	7345975	10.0	+	.	NM_001136303,NM_059673
185957	all	chrI	6596078	6596079	6596079	4.0	+	.	NM_059499
187319	all	chrI	11255917	11255921	11255917	39.0	+	.	NM_072208
187987	all	chrI	8212396	8212399	8212399	4.0	+	.	NM_059835
172702	all	chrI	8893075	8893089	8893081	145.0	+	.	NM_059996
171775	all	chrI	2139274	2139290	2139283	7.0	+	.	NM_001026574,NM_001026575
172408	all	chrI	6837790	6837792	6837790	3.0	+	.	NM_059554
172832	all	chrI	9789915	9789928	9789923	1447.0	+	.	NM_060200
171692	all	chrI	1157443	1157462	1157452	52304.0	+	.	NM_170799,NM_171832
183473	all	chrI	9228151	9228153	9228153	84.0	+	.	NM_060067
184107	all	chrI	7357167	7357177	7357177	539.0	+	.	NM_059680
173097	all	chrI	12188995	12189001	12188998	355.0	+	.	NM_060677
171881	all	chrI	3068175	3068179	3068175	3.0	+	.	NM_058696
3565560	all	chrI	13996288	13996290	13996290	7.0	+	.	NM_001026633
172919	all	chrI	10432310	10432310	10432310	1.0	+	.	NM_060325
173097	all	chrI	12187489	12187493	12187489	3.0	+	.	NM_060677
3565097	all	chrI	14968509	14968516	14968516	69.0	+	.	NM_001026711
191509	all	chrI	13236647	13236649	13236649	14.0	+	.	NM_060920
6418573	all	chrI	10179781	10179787	10179781	3.0	+	.	NM_001128951
172924	all	chrI	10452094	10452111	10452101	12.0	+	.	NM_060331
185336	all	chrI	8813264	8813268	8813268	3.0	+	.	NM_059981
172684	all	chrI	8756318	8756324	8756319	6.0	+	.	NM_001025852,NM_001025853,NM_001025854
173123	all	chrI	12534283	12534298	12534292	7.0	+	.	NM_060776
172147	all	chrI	5134053	5134058	5134058	13.0	+	.	NM_059128,NM_059129
182506	all	chrI	6294988	6294999	6294994	241.0	+	.	NM_059413
172577	all	chrI	7991673	7991676	7991676	9.0	+	.	NM_059798
172332	all	chrI	6337384	6337384	6337384	4.0	+	.	NM_059426
172297	all	chrI	6126863	6126873	6126873	161.0	+	.	NM_059365,NM_170872,NM_170873,NM_182087,NM_182088
171949	all	chrI	3788967	3788972	3788968	40.0	+	.	NM_001025846,NM_001025847
260268	all	chrI	12933804	12933806	12933806	312.0	+	.	NM_001026552
191752	all	chrI	556708	556710	556708	3.0	+	.	NM_058350
184866	all	chrI	13141881	13141886	13141884	72.0	+	.	NM_060901
184891	all	chrI	2442969	2442969	2442969	1.0	+	.	NM_058578
172006	all	chrI	4166181	4166181	4166181	6.0	+	.	NM_001026421,NM_058914
172681	all	chrI	8737019	8737033	8737024	656.0	+	.	NM_059963
172372	all	chrI	6563649	6563665	6563658	1260.0	+	.	NM_059491
183582	all	chrI	6252869	6252873	6252869	11.0	+	.	NM_059403
172312	all	chrI	6219905	6219917	6219910	118.0	+	.	NM_059392,NM_059393,NM_170876,NM_170877,NM_182020,NM_182021,NM_182022
173212	all	chrI	13434489	13434489	13434489	1.0	+	.	NM_060963
185197	all	chrI	2694215	2694217	2694217	3.0	+	.	NM_058624
171750	all	chrI	1834929	1834929	1834929	1.0	+	.	NM_058504
173356	all	chrI	14843183	14843193	14843193	9.0	+	.	NM_061191
191199	all	chrI	6665131	6665143	6665136	253.0	+	.	NM_059513
173304	all	chrI	14417545	14417563	14417553	50.0	+	.	NM_170941
190694	all	chrI	44814	44814	44814	31.0	+	.	NM_058264
172690	all	chrI	8803723	8803723	8803723	3.0	+	.	NM_059977
172687	all	chrI	8765633	8765633	8765633	3.0	+	.	NM_059970
173014	all	chrI	11214623	11214627	11214627	4.0	+	.	NM_060476
172986	all	chrI	10803204	10803204	10803204	4.0	+	.	NM_060422
171646	all	chrI	536254	536265	536264	7.0	+	.	NM_058348,NM_182046
172702	all	chrI	8893096	8893096	8893096	2.0	+	.	NM_059996
171818	all	chrI	2617306	2617306	2617306	4.0	+	.	NM_058607,NM_058608,NM_170829,NM_170830
171594	all	chrI	54404	54407	54404	13.0	+	.	NM_058265
172202	all	chrI	5490630	5490636	5490630	30.0	+	.	NM_059209
172794	all	chrI	9587192	9587204	9587196	84.0	+	.	NM_001026382
6418584	all	chrI	13191699	13191704	13191704	2.0	+	.	NM_001128985
259388	all	chrI	8868296	8868303	8868302	128.0	+	.	NM_182089
3565704	all	chrI	6065321	6065323	6065323	4.0	+	.	NM_001025841
172503	all	chrI	7493881	7493883	7493883	3.0	+	.	NM_059701
172111	all	chrI	4929032	4929032	4929032	2.0	+	.	NM_059077,NM_182065
6418593	all	chrI	10944093	10944098	10944098	3.0	+	.	NM_001129088
172948	all	chrI	10590345	10590353	10590347	19.0	+	.	NM_001026457,NM_001026458
172921	all	chrI	10436606	10436606	10436606	6.0	+	.	NM_060327
171854	all	chrI	2878477	2878493	2878483	12633.0	+	.	NM_058662
172834	all	chrI	9812546	9812550	9812550	2.0	+	.	NM_001047198,NM_001047199
172675	all	chrI	8697579	8697598	8697588	1657.0	+	.	NM_059954
172901	all	chrI	10331411	10331416	10331416	4.0	+	.	NM_060307
172883	all	chrI	10179794	10179794	10179794	1.0	+	.	NM_060278
3565555	all	chrI	3233457	3233457	3233457	17.0	+	.	NM_058727
173339	all	chrI	14747766	14747784	14747775	739.0	+	.	NM_061166
172322	all	chrI	6264572	6264584	6264575	17.0	+	.	NM_059407
172104	all	chrI	4895513	4895522	4895514	313.0	+	.	NM_059068
172743	all	chrI	9166880	9166886	9166886	21.0	+	.	NM_060056
172943	all	chrI	10568376	10568380	10568380	3.0	+	.	NM_060365
183929	all	chrI	8482529	8482532	8482529	24.0	+	.	NM_059898
172168	all	chrI	5269501	5269504	5269501	8.0	+	.	NM_059152
172304	all	chrI	6185359	6185359	6185359	1.0	+	.	NM_059381
172439	all	chrI	7070597	7070597	7070597	12.0	+	.	NM_059601
172838	all	chrI	9869125	9869125	9869125	9.0	+	.	NM_001026393,NM_001026394
185234	all	chrI	12583427	12583427	12583427	4.0	+	.	NM_060788
172305	all	chrI	6188059	6188077	6188069	261.0	+	.	NM_059382
3565793	all	chrI	208379	208392	208389	355.0	+	.	NM_058292
172943	all	chrI	10568282	10568283	10568283	5.0	+	.	NM_060365
3565580	all	chrI	49778	49781	49781	51.0	+	.	NM_001026606
172498	all	chrI	7456940	7456951	7456948	27.0	+	.	NM_059694
190914	all	chrI	14646589	14646600	14646593	106.0	+	.	NM_061141
172759	all	chrI	9330934	9330940	9330940	3.0	+	.	NM_001128947,NM_060085
172778	all	chrI	9492621	9492636	9492627	85.0	+	.	NM_060117
173342	all	chrI	14760710	14760710	14760710	7.0	+	.	NM_061170
185346	all	chrI	11273468	11273477	11273468	18.0	+	.	NM_060494
172386	all	chrI	6669591	6669595	6669592	459.0	+	.	NM_059515
172013	all	chrI	4189964	4189964	4189964	2.0	+	.	NM_001136282,NM_058922,NM_170849,NM_170850
173147	all	chrI	12782240	12782246	12782244	353.0	+	.	NM_060836
172927	all	chrI	10475600	10475608	10475600	23.0	+	.	NM_060339
172566	all	chrI	7942003	7942003	7942003	1.0	+	.	NM_059790
185054	all	chrI	12696067	12696071	12696071	2.0	+	.	NM_060813
172906	all	chrI	10346425	10346433	10346431	768.0	+	.	NM_001129092,NM_060312
172300	all	chrI	6157556	6157562	6157562	2.0	+	.	NM_059373,NM_182036
245994	all	chrI	1923076	1923096	1923086	1022.0	+	.	NM_170808
191461	all	chrI	14956601	14956606	14956606	4.0	+	.	NM_061207
172330	all	chrI	6318044	6318044	6318044	3.0	+	.	NM_059424,NM_170880,NM_170881,NM_182033,NM_182034
172692	all	chrI	8814937	8814952	8814945	19.0	+	.	NM_059982
172457	all	chrI	7190553	7190566	7190556	2439.0	+	.	NM_059632
173076	all	chrI	11931500	11931506	11931505	6.0	+	.	NM_060628
171990	all	chrI	4073804	4073804	4073804	6.0	+	.	NM_001025813,NM_001025814,NM_001025815,NM_001025816,NM_001025817,NM_001025818,NM_001025819
173134	all	chrI	12654392	12654394	12654394	7.0	+	.	NM_001026355,NM_001026356,NM_001026357,NM_001026358
173353	all	chrI	14821748	14821752	14821750	8.0	+	.	NM_061184,NM_061185
172668	all	chrI	8666351	8666351	8666351	1.0	+	.	NM_059945
3565285	all	chrI	13123491	13123495	13123495	3.0	+	.	NM_001025832
171858	all	chrI	2888410	2888421	2888413	62.0	+	.	NM_058666
172280	all	chrI	6033455	6033465	6033456	1303.0	+	.	NM_001025782,NM_001025783,NM_001025784,NM_001025785,NM_059340
172639	all	chrI	8495769	8495781	8495771	11.0	+	.	NM_059902
173341	all	chrI	14758756	14758759	14758756	17.0	+	.	NM_061169
173342	all	chrI	14760660	14760660	14760660	4.0	+	.	NM_061170
172954	all	chrI	10628351	10628360	10628360	2.0	+	.	NM_060378
172864	all	chrI	10029893	10029904	10029894	4.0	+	.	NM_060249
172119	all	chrI	4983956	4983965	4983959	405.0	+	.	NM_059090
172651	all	chrI	8600867	8600873	8600867	16.0	+	.	NM_059925
172669	all	chrI	8669851	8669851	8669851	1.0	+	.	NM_059946
171726	all	chrI	1644097	1644111	1644107	365.0	+	.	NM_058473
172329	all	chrI	6317240	6317247	6317247	9.0	+	.	NM_059423
172585	all	chrI	8032847	8032856	8032856	4.0	+	.	NM_059809
171891	all	chrI	3172514	3172515	3172515	2.0	+	.	NM_058715
192065	all	chrI	8930983	8930992	8930992	61.0	+	.	NM_060003
172317	all	chrI	6249860	6249865	6249860	60.0	+	.	NM_059401
173161	all	chrI	12923400	12923412	12923404	26.0	+	.	NM_060857
172146	all	chrI	5129645	5129645	5129645	1.0	+	.	NM_059126
172005	all	chrI	4164996	4164996	4164996	2.0	+	.	NM_058913
171602	all	chrI	111508	111508	111508	4.0	+	.	NM_058275
172814	all	chrI	9668597	9668607	9668603	4.0	+	.	NM_001025808,NM_001025809
171791	all	chrI	2312955	2312965	2312955	718.0	+	.	NM_058558
182093	all	chrI	7224209	7224213	7224209	6.0	+	.	NM_059639
171854	all	chrI	2878494	2878504	2878504	16.0	+	.	NM_058662
173100	all	chrI	12215172	12215181	12215173	154.0	+	.	NM_060682
173322	all	chrI	14657318	14657328	14657324	104.0	+	.	NM_061143
189477	all	chrI	12931100	12931103	12931100	44.0	+	.	NM_060858
186279	all	chrI	5372640	5372650	5372640	1026.0	+	.	NM_059178
172648	all	chrI	8591984	8591984	8591984	3.0	+	.	NM_059921
173233	all	chrI	13633453	13633455	13633455	42.0	+	.	NM_060987
172393	all	chrI	6741851	6741851	6741851	1.0	+	.	NM_059530
173163	all	chrI	12946565	12946577	12946568	290.0	+	.	NM_060861
171750	all	chrI	1835449	1835452	1835449	71.0	+	.	NM_058504
171846	all	chrI	2815784	2815792	2815786	832.0	+	.	NM_058649
172430	all	chrI	6988749	6988749	6988749	2.0	+	.	NM_059588
171644	all	chrI	532090	532093	532092	32.0	+	.	NM_058345
173350	all	chrI	14798686	14798701	14798691	1459.0	+	.	NM_061180
187319	all	chrI	11124163	11124168	11124168	4.0	+	.	NM_072208
172591	all	chrI	8055479	8055479	8055479	1.0	+	.	NM_001026376,NM_059816
172089	all	chrI	4756784	4756784	4756784	3.0	+	.	NM_059041
171783	all	chrI	2285063	2285063	2285063	4.0	+	.	NM_058550
172546	all	chrI	7826362	7826380	7826372	177.0	+	.	NM_059760
172861	all	chrI	9993952	9993952	9993952	2.0	+	.	NM_060242
172519	all	chrI	7603140	7603148	7603142	5.0	+	.	NM_001025903,NM_170901
3565407	all	chrI	14951273	14951276	14951273	3.0	+	.	NM_061204,NM_061205,NM_170958,NM_170959,NM_170960,NM_170961,NM_170962,NM_170963,NM_170964,NM_170965,NM_170966,NM_170967,NM_170968
