Database of representative transcript models for protein-coding genes in Drosophila S2 cells and for the poly(A)-tail length standards.
Transcript models from the UCSC refFlat table for D. melanogaster had their 3' ends re-annotated using 3P-Seq (Jan et al., Nature 2011) data from S2 cells; only genes detected by 3P-Seq are included in the table.
Coordinates of fly genes are based on the dm3 genome assembly.
RefseqAccession	GeneSymbol	Chromosome	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
NM_057984	Nmd3	chrX	-	2076757	2078688	2076945	2078571	2	2076757,2077642,	2077582,2078688,
NM_165595	CG30373	chr2R	-	4051204	4052171	4051569	4052107	2	4051204,4052072,	4052011,4052171,
NM_078935	Socs44A	chr2R	+	4015135	4016983	4015209	4016300	2	4015135,4015828,	4015766,4016983,
NM_001169694	Ric	chr2R	-	11994839	11997520	11996261	11997351	3	11994839,11996876,11997131,	11996779,11996933,11997520,
NM_001144363	Irk3	chr2L	-	18711080	18713763	18711336	18713535	5	18711080,18712003,18712188,18712780,18713305,	18711733,18712110,18712584,18713150,18713763,
NM_079445	Deaf1	chr3L	+	19811273	19824213	19811634	19822290	4	19811273,19812311,19821416,19822119,	19811766,19813110,19822045,19824213,
NM_001144380	CG8671	chr2L	+	21262955	21282105	21273595	21281514	10	21262955,21263647,21273323,21273827,21274199,21275378,21275723,21277277,21281131,21281395,	21263123,21263786,21273771,21274139,21274429,21275656,21275806,21278429,21281337,21282105,
NM_164995	Aats-thr	chr2L	+	12104282	12107293	12104500	12106762	4	12104282,12104491,12104687,12105175,	12104382,12104552,12105121,12107293,
NM_170524	wts	chr3R	-	26616468	26632341	26616696	26625882	8	26616468,26617161,26617418,26617562,26617741,26617930,26625759,26632009,	26617098,26617357,26617497,26617678,26617862,26620211,26626685,26632341,
NM_164550	CG31777	chr2L	-	3706554	3707063	3706579	3707039	2	3706554,3706921,	3706791,3707063,
NM_170120	CG5991	chr3R	+	19877402	19879320	19877768	19879112	2	19877402,19877559,	19877477,19879320,
NM_164549	CG31778	chr2L	-	3704225	3705462	3704418	3704973	2	3704225,3704879,	3704633,3705462,
NM_058133	ligatin	chr3R	-	24975593	24977516	24975661	24977411	2	24975593,24977011,	24976953,24977516,
NM_140050	CG4022	chr3L	-	9399278	9403932	9401312	9403066	4	9399278,9402362,9402619,9403596,	9402291,9402532,9403506,9403932,
NM_130623	CG4025	chrX	+	1970998	1972488	1971115	1972106	4	1970998,1971250,1971484,1971940,	1971180,1971372,1971872,1972488,
NM_001202153	CG42671	chr3L	+	11208878	11222685	11209928	11222453	7	11208878,11209685,11215717,11216803,11218092,11219735,11222212,	11208910,11210382,11216665,11217324,11219668,11219901,11222685,
NM_166441	CG42672	chr2R	+	17187408	17197904	17187408	17197648	11	17187408,17191389,17191583,17191839,17194672,17194908,17195209,17195438,17195956,17197133,17197460,	17187900,17191524,17191781,17194604,17194851,17195144,17195380,17195663,17196053,17197400,17197904,
NM_001202208	CG42674	chr3L	-	20142713	20191417	20144671	20185374	12	20142713,20146263,20146568,20147303,20147710,20148000,20148637,20148832,20149000,20151579,20183757,20190581,	20144990,20146435,20147244,20147648,20147938,20148378,20148759,20148927,20149098,20151768,20185399,20191417,
NM_169111	CG42675	chr3R	+	1643837	1645471	1643855	1644480	2	1643837,1643970,	1643909,1645471,
NM_206238	CG42676	chr3L	+	1803106	1806819	1803209	1806639	5	1803106,1803432,1805009,1805530,1806235,	1803327,1803567,1805458,1805708,1806819,
NM_166576	CG42678	chr2R	+	18814075	18817252	18814148	18817060	4	18814075,18814772,18815038,18816610,	18814694,18814970,18815152,18817252,
NM_142783	Nop56	chr3R	-	18244813	18246790	18244959	18246678	3	18244813,18246109,18246675,	18246044,18246512,18246790,
NM_078590	mew	chrX	-	13108441	13151204	13109649	13150864	8	13108441,13109951,13111093,13111300,13113780,13114066,13119016,13150649,	13109895,13111019,13111233,13112697,13113914,13114179,13119144,13151204,
NM_137962	pita	chr2R	-	19436487	19442241	19436613	19441939	3	19436487,19437470,19441777,	19437414,19438559,19442241,
NM_140767	Prestin	chr3L	-	17891984	17900912	17892368	17894853	6	17891984,17893042,17893257,17894057,17894827,17900331,	17892972,17893191,17894001,17894763,17895216,17900912,
NM_140769	CG5290	chr3L	-	17902590	17905665	17902848	17905411	4	17902590,17904368,17904925,17905347,	17904307,17904871,17905296,17905665,
NM_057621	Vha14-1	chr2R	-	11566951	11567585	11567112	11567487	1	11566951,	11567585,
NM_142519	Prp18	chr3R	-	14855858	14856973	14855892	14856915	1	14855858,	14856973,
NM_079059	Prp19	chr2R	-	14334737	14338545	14334971	14338413	3	14334737,14336976,14338394,	14335116,14338330,14338545,
NM_143201	CG14543	chr3R	+	21882351	21883076	21882378	21883030	2	21882351,21882568,	21882504,21883076,
NM_143997	CG14545	chr3R	-	21676131	21677013	21676409	21676913	2	21676131,21676754,	21676685,21677013,
NM_143204	CG14544	chr3R	+	21885217	21887012	21885301	21886984	3	21885217,21885524,21886658,	21885470,21885983,21887012,
NM_079402	frc	chr3L	-	17424649	17426290	17424953	17426075	1	17424649,	17426290,
NM_135185	frj	chr2L	+	6456264	6458975	6456470	6458585	6	6456264,6456743,6456920,6457337,6457539,6458170,	6456682,6456864,6457113,6457489,6457916,6458975,
NM_135143	CG9140	chr2L	-	6060841	6062757	6060936	6062687	4	6060841,6061186,6062078,6062641,	6061123,6062021,6062435,6062757,
NM_140322	CG10657	chr3L	-	12484929	12490316	12485242	12490110	4	12484929,12485560,12485916,12490109,	12485497,12485851,12486374,12490316,
NM_168356	fry	chr3L	-	9624936	9672203	9625088	9671926	28	9624936,9625332,9625757,9626064,9627786,9628780,9629354,9635106,9635507,9635685,9635922,9636127,9636307,9636527,9653741,9656042,9656265,9656462,9656720,9656961,9657176,9658655,9660801,9661048,9661350,9662808,9663210,9671871,	9625270,9625699,9626003,9627024,9628413,9629287,9630933,9635442,9635613,9635857,9636057,9636226,9636441,9636647,9653905,9656197,9656376,9656617,9656890,9657111,9657344,9658799,9660984,9661280,9662738,9663149,9664808,9672203,
NM_170355	CG12877	chr3R	+	23532823	23536579	23532931	23536415	7	23532823,23533098,23534213,23534578,23535347,23535998,23536335,	23533040,23534051,23534520,23535089,23535941,23536258,23536579,
NM_165325	spir	chr2L	+	20341852	20348379	20342192	20347169	9	20341852,20343598,20343742,20345172,20345524,20345905,20346307,20346577,20346949,	20342481,20343672,20343947,20345259,20345670,20346244,20346511,20346891,20348379,
NM_142385	CG14322	chr3R	+	13473400	13495091	13473665	13494849	7	13473400,13486368,13486446,13490426,13494204,13494525,13494777,	13473817,13486390,13490364,13490546,13494462,13494717,13495091,
NM_142295	CG14898	chr3R	-	12307582	12308174	12307598	12308083	3	12307582,12307825,12308001,	12307769,12307935,12308174,
NM_080248	Sulf1	chr3R	-	12136345	12164265	12136902	12140853	10	12136345,12137082,12137248,12137522,12137894,12138827,12139545,12140086,12156641,12163566,	12137014,12137185,12137446,12137833,12138757,12139491,12139872,12140968,12156678,12164265,
NM_001170318	heph	chr3R	-	27676591	27760892	27677576	27699684	11	27676591,27677819,27678313,27683600,27690318,27690853,27691472,27691840,27699555,27759175,27760837,	27677709,27677897,27678530,27683693,27690352,27691047,27691758,27692158,27699821,27759521,27760892,
NM_166146	spin	chr2R	+	12012487	12025753	12012881	12024463	9	12012487,12019046,12019813,12020333,12023531,12023691,12023929,12024338,12024709,	12013287,12019404,12020140,12020595,12023630,12023865,12024071,12024534,12025753,
NM_165795	CG7220	chr2R	+	6623177	6626124	6623428	6624875	5	6623177,6624161,6624397,6624564,6624861,	6623560,6624253,6624500,6624796,6626124,
NM_136769	CG7222	chr2R	+	6701053	6703360	6701581	6702615	5	6701053,6701535,6701787,6702378,6702533,	6701241,6701719,6702096,6702467,6703360,
NM_001038793	CG7224	chr2L	+	7998933	7999750	7999112	7999223	1	7998933,	7999750,
NM_079776	Tsp96F	chr3R	-	21699187	21707162	21700811	21706803	5	21699187,21701380,21701666,21702253,21706737,	21700961,21701596,21701846,21702448,21707162,
NM_135923	Ku80	chr2L	-	15768629	15771159	15768738	15771064	5	15768629,15770430,15770608,15770896,15771049,	15770371,15770553,15770841,15770992,15771159,
NM_168272	mkg-p	chr3L	-	8395389	8398377	8395576	8397608	3	8395389,8397202,8398313,	8397150,8397610,8398377,
NM_079295	Gem3	chr3L	-	10452682	10456201	10452981	10456126	2	10452682,10455936,	10455878,10456201,
NM_136767	mms4	chr2R	+	6698582	6699766	6698629	6699559	1	6698582,	6699766,
NM_168289	CG32022	chr3L	-	8713382	8714226	8713540	8714132	2	8713382,8714060,	8714005,8714226,
NM_143461	CG7598	chr3R	+	25562655	25563788	25562765	25563714	2	25562655,25563297,	25563239,25563788,
NM_143458	CG7593	chr3R	-	25549880	25550651	25549923	25550588	2	25549880,25550217,	25550161,25550651,
NM_132453	CG2076	chrX	+	10984413	10986131	10984611	10986035	6	10984413,10984898,10985083,10985323,10985757,10985953,	10984831,10985010,10985225,10985660,10985890,10986131,
NM_135357	Khc-73	chr2R	-	11405213	11419759	11406256	11418694	17	11405213,11406398,11406780,11407430,11409346,11409506,11410378,11410579,11412364,11412519,11412894,11413523,11414220,11414803,11415134,11418639,11419626,	11406336,11406710,11407374,11407841,11409448,11409633,11410524,11412242,11412406,11412834,11413467,11414100,11414737,11414967,11415222,11418900,11419759,
NM_140568	CG5830	chr3L	-	15987525	15997836	15987830	15997080	6	15987525,15988234,15988457,15988709,15996998,15997448,	15988166,15988388,15988639,15988945,15997174,15997836,
NM_206576	exo84	chr3R	-	21875402	21877979	21875651	21877951	6	21875402,21875892,21876481,21877308,21877692,21877911,	21875837,21876422,21877254,21877639,21877851,21877979,
NM_136507	CG11210	chr2R	+	3986181	3989984	3987068	3989409	3	3986181,3987060,3988038,	3986358,3987980,3989984,
NM_176107	CG33199	chr2R	-	4835765	4838609	4836257	4838261	3	4835765,4838210,4838415,	4836446,4838296,4838609,
NM_136025	CG5783	chr2L	+	18156042	18157162	18156076	18157107	4	18156042,18156341,18156624,18156854,	18156283,18156568,18156801,18157162,
NM_140872	CG9330	chr3L	+	19579352	19582211	19579481	19582083	8	19579352,19579634,19579991,19580273,19580980,19581222,19581779,19581930,	19579569,19579891,19580215,19580921,19581154,19581713,19581871,19582211,
NM_142787	CG12499	chr3R	-	18265922	18272309	18266022	18272254	2	18265922,18271860,	18271808,18272309,
NM_142964	CG6178	chr3R	+	19978068	19981398	19978818	19980509	3	19978068,19978811,19979545,	19978325,19979489,19981398,
NM_133060	CG6179	chrX	+	18274114	18275518	18274220	18275266	3	18274114,18275023,18275194,	18274963,18275132,18275518,
NM_136227	CG9338	chr2L	+	20865214	20867306	20865292	20867144	3	20865214,20865411,20866935,	20865353,20865585,20867306,
NM_140200	CG6175	chr3L	-	11281029	11287888	11281950	11287688	3	11281029,11284137,11286887,	11282754,11284209,11287888,
NM_001104331	CG6171	chr3R	-	11188510	11189579	11188607	11189490	3	11188510,11188873,11189098,	11188819,11189037,11189579,
NM_141663	CG8319	chr3R	+	5453042	5454398	5453119	5454332	2	5453042,5453692,	5453631,5454398,
NM_140522	CG16979	chr3L	+	15569669	15571774	15569763	15571646	2	15569669,15569861,	15569802,15571774,
NM_137226	CG8314	chr2R	-	11877187	11878791	11877445	11878651	4	11877187,11877674,11877956,11878363,	11877604,11877887,11878178,11878791,
NM_001259089	CG16974	chr2L	-	13184941	13191979	13185416	13189573	6	13184941,13186332,13187032,13187572,13189691,13191903,	13186264,13186964,13187325,13189618,13189756,13191979,
NM_142710	CG16791	chr3R	-	17146481	17175306	17146775	17174216	15	17146481,17146943,17147517,17147894,17148142,17148356,17148560,17149160,17149337,17149602,17149825,17160248,17163398,17167608,17174117,	17146879,17147141,17147834,17148069,17148288,17148476,17148688,17149249,17149475,17149740,17149948,17160490,17163546,17168770,17175306,
NM_135768	CG16972	chr2L	-	13197095	13203295	13197555	13203000	5	13197095,13198344,13198602,13200710,13202543,	13198282,13198543,13200654,13202408,13203295,
NM_137295	CG8311	chr2R	-	12474548	12476686	12474798	12476553	4	12474548,12475108,12475831,12476401,	12475016,12475760,12476321,12476686,
NM_176438	CG8312	chr3R	+	5448665	5450792	5448956	5450300	2	5448665,5448839,	5448784,5450792,
NM_001144459	hay	chr3L	+	10624441	10627069	10624507	10627021	3	10624441,10624619,10626475,	10624559,10626418,10627069,
NM_169874	bnl	chr3R	-	15619791	15662539	15620003	15654210	5	15619791,15621935,15626119,15653375,15661983,	15620058,15623254,15626223,15654764,15662539,
NM_140172	CG6310	chr3L	-	11062062	11062964	11062230	11062944	3	11062062,11062467,11062747,	11062406,11062676,11062964,
NM_001201602	east	chrX	+	1907162	1917773	1908554	1916497	8	1907162,1908374,1912112,1912737,1913090,1913600,1913880,1915204,	1907239,1912037,1912119,1912971,1913539,1913770,1915150,1917773,
NM_142977	Spase22-23	chr3R	-	20054961	20055757	20055139	20055679	1	20054961,	20055757,
NM_206192	MESK2	chr2R	+	17389601	17404746	17397659	17403838	7	17389601,17397610,17398371,17398627,17398908,17399597,17403392,	17389984,17397706,17398565,17398748,17399473,17399682,17404746,
NM_141540	CG9684	chr3R	-	4185679	4188276	4185816	4188196	6	4185679,4186022,4186285,4186521,4187629,4188160,	4185968,4186228,4186464,4187403,4188103,4188276,
NM_144253	CG17777	chrX	+	2080887	2081655	2080961	2081501	2	2080887,2081180,	2080973,2081655,
NM_144252	CG17776	chrX	+	2078972	2079291	2078997	2079210	1	2078972,	2079291,
NM_080375	GstD7	chr3R	+	8204260	8205058	8204267	8204942	1	8204260,	8205058,
NM_080176	GstD6	chr3R	+	8202893	8203621	8202893	8203541	1	8202893,	8203621,
NM_176479	GstD3	chr3R	+	8198789	8199656	8198851	8199451	1	8198789,	8199656,
NM_080173	GstD2	chr3R	+	8197692	8198448	8197719	8198367	1	8197692,	8198448,
NM_079602	GstD1	chr3R	-	8193538	8194987	8193663	8194293	2	8193538,8194924,	8194297,8194987,
NM_057957	vimar	chr2R	-	2862800	2873217	2864057	2872923	4	2862800,2864720,2865196,2872916,	2864662,2865107,2866102,2873217,
NM_141924	GstD9	chr3R	-	8191881	8193286	8191962	8192619	2	8191881,8193260,	8192633,8193286,
NM_164367	Gs1	chr2L	+	132059	134465	132482	133682	1	132059,	134465,
NM_143154	RASSF8	chr3R	+	21487516	21491357	21488136	21490377	5	21487516,21488355,21488871,21489659,21490031,	21488208,21488729,21489592,21489970,21491357,
NM_165531	Aldh-III	chr2R	-	3354383	3364667	3354800	3362999	14	3354383,3354987,3355195,3355926,3356864,3357119,3357413,3357898,3358206,3360792,3361226,3362846,3362944,3364393,	3354821,3355138,3355331,3356042,3357062,3357350,3357577,3358120,3358387,3360851,3361348,3362882,3363064,3364667,
NM_001144530	MP1	chr3R	+	133629	135557	133708	135341	4	133629,133985,134341,134616,	133778,134176,134555,135557,
NM_132598	ade5	chrX	-	12651792	12654651	12652084	12654406	5	12651792,12652955,12653495,12653744,12654381,	12652887,12653068,12653640,12653948,12654651,
NM_164675	ade2	chr2L	-	6041187	6045970	6041313	6045517	4	6041187,6042074,6044427,6045920,	6042011,6044351,6045526,6045970,
NM_078773	ade3	chr2L	-	7014594	7023940	7015085	7023705	7	7014594,7016436,7017544,7018148,7018430,7019134,7023528,	7016374,7017486,7017966,7018374,7019080,7019382,7023940,
NM_141215	CG9804	chr3R	-	261771	263051	262124	262829	1	261771,	263051,
NM_143743	Ef1gamma	chr3R	+	25045930	25047831	25046018	25047498	3	25045930,25046151,25046364,	25046030,25046301,25047831,
NM_001169542	fon	chr2L	-	19383488	19386205	19383609	19386135	5	19383488,19383880,19385669,19385779,19386086,	19383762,19385363,19385705,19385792,19386205,
NM_079250	foi	chr3L	+	8518343	8527084	8523820	8526205	6	8518343,8523659,8524316,8524734,8524966,8526040,	8518804,8524249,8524665,8524904,8525974,8527084,
NM_142842	CG7023	chr3R	+	18576613	18602096	18600675	18601950	3	18576613,18592332,18600470,	18577088,18592448,18602096,
NM_134488	MKP-4	chrX	+	19517146	19519762	19517242	19518664	5	19517146,19517449,19517647,19517812,19518560,	19517387,19517581,19517747,19518495,19519762,
NM_168957	CG32452	chr3L	+	22710827	22713049	22711077	22712802	2	22710827,22711074,	22710988,22713049,
NM_079162	RpL23A	chr3L	-	1667191	1668654	1667345	1668626	3	1667191,1667808,1668595,	1667735,1668221,1668654,
NM_057576	Wnt5	chrX	-	18395375	18399436	18395870	18398885	1	18395375,	18399436,
NM_079419	ftz-f1	chr3L	-	18744863	18794409	18745845	18791831	10	18744863,18746117,18746284,18747413,18747676,18748233,18748755,18756428,18790636,18793207,	18745995,18746218,18746543,18747612,18747733,18748604,18748973,18756962,18791955,18794409,
NM_001104125	CG34242	chr3L	+	12527137	12527496	12527166	12527343	1	12527137,	12527496,
NM_206432	Pi4KIIalpha	chr3R	-	1383382	1389374	1384019	1388851	9	1383382,1384088,1384220,1385100,1385393,1385796,1387988,1388686,1389263,	1384023,1384157,1385041,1385296,1385524,1385915,1388616,1389067,1389374,
NM_001169652	MCPH1	chr2R	-	7783254	7791429	7783629	7791278	9	7783254,7784100,7784613,7786051,7786423,7789862,7790123,7790669,7791085,	7784037,7784319,7785982,7786143,7786567,7790055,7790345,7790916,7791429,
NM_134667	mbm	chr2L	-	271906	273715	271966	273634	2	271906,272554,	272506,273715,
NM_079606	mbo	chr3R	-	8502208	8504774	8502614	8504723	1	8502208,	8504774,
NM_057577	Sod2	chr2R	-	12660420	12661440	12660524	12661294	2	12660420,12661259,	12661143,12661440,
NM_001031897	mei-218	chrX	-	17030607	17037023	17031109	17035145	9	17030607,17031721,17032010,17033408,17035011,17035358,17035726,17036299,17036834,	17031429,17031954,17033344,17034948,17035236,17035514,17035794,17036740,17037023,
NM_132347	CG42797	chrX	+	9512024	9517276	9512168	9515700	3	9512024,9514375,9514625,	9512215,9514564,9517276,
NM_206801	sol	chrX	+	21222637	21228940	21223973	21228461	9	21222637,21222886,21223779,21225120,21225506,21227167,21227733,21228071,21228283,	21222793,21223512,21224692,21225440,21227095,21227674,21228000,21228214,21228940,
NM_078651	mbt	chrX	+	16504736	16508889	16505224	16508047	3	16504736,16506466,16507570,	16506395,16506738,16508889,
NM_057675	Pms2	chr2R	-	11255648	11259021	11255842	11258949	8	11255648,11255990,11256298,11257074,11257764,11258400,11258601,11258823,	11255938,11256244,11257012,11257711,11258333,11258544,11258761,11259021,
NM_206588	janA	chr3R	-	25864343	25865255	25864584	25865108	4	25864343,25864783,25864966,25865194,	25864677,25864908,25865128,25865255,
NM_142510	snRNP-U1-C	chr3R	-	14808311	14809370	14808824	14809262	1	14808311,	14809370,
NM_166664	tamo	chr2R	-	20014160	20021074	20015335	20017922	5	20014160,20016202,20017536,20017798,20020519,	20016136,20017471,20017736,20017960,20021074,
NM_166197	CG5522	chr2R	+	12674679	12679797	12675705	12678856	7	12674679,12675659,12675830,12676295,12676688,12677216,12678243,	12674992,12675765,12676171,12676623,12677140,12677420,12679797,
NM_142971	CG5524	chr3R	-	20014708	20019145	20014869	20018955	14	20014708,20014951,20015143,20015425,20016094,20016627,20017083,20017536,20017767,20017912,20018098,20018426,20018703,20019033,	20014891,20015082,20015362,20016037,20016557,20017027,20017481,20017709,20017845,20018039,20018372,20018646,20018966,20019145,
NM_135735	CG5525	chr2L	-	12690334	12692937	12690537	12692822	5	12690334,12690618,12691362,12691564,12692716,	12690555,12691303,12691502,12692217,12692937,
NM_165164	Tpr2	chr2L	+	16496768	16507617	16497143	16507017	4	16496768,16505495,16506007,16506928,	16497151,16505948,16506852,16507617,
NM_136445	az2	chr2R	-	3398005	3400254	3398296	3400200	3	3398005,3399345,3399774,	3399289,3399708,3400254,
NM_140903	Grasp65	chr3L	+	19918042	19920372	19918160	19919979	2	19918042,19918642,	19918206,19920372,
NM_078739	Prx6005	chr2L	-	2877029	2878232	2877187	2878137	3	2877029,2877610,2877863,	2877389,2877803,2878232,
NM_169438	CG6950	chr3R	-	7646102	7648215	7646129	7647541	3	7646102,7647001,7648144,	7646942,7647541,7648215,
NM_001014670	scrib	chr3R	+	22362071	22420741	22363344	22420537	25	22362071,22363092,22370764,22380078,22380954,22392082,22392645,22393009,22393198,22399225,22399575,22400301,22400572,22400886,22402078,22404445,22404823,22405365,22405610,22405899,22406054,22406417,22415629,22416162,22420497,	22362119,22363506,22370882,22380661,22381373,22392297,22392948,22393089,22393467,22399492,22400183,22400502,22400759,22401170,22402363,22404553,22405003,22405524,22405824,22405988,22406348,22406744,22415780,22416439,22420741,
