Database of representative transcript models for protein-coding genes in mouse liver cells and for the poly(A)-tail length standards.
Transcript models from the UCSC refFlat table for mouse had their 3' ends re-annotated using 3P-Seq (Jan et al., Nature 2011) data from mouse liver; only genes detected by 3P-Seq are included in the table.
Coordinates of mouse genes are based on the mm9 genome assembly.
RefseqAccession	GeneSymbol	Chromosome	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
NM_001081295	Arhgef26	chr3	+	62142698	62266051	62143418	62264268	14	62142698,62145265,62149067,62181509,62184752,62223470,62227422,62230510,62232802,62236409,62252014,62262294,62263531,62264125,	62144495,62145305,62149213,62181566,62184913,62223623,62227552,62230585,62232892,62236564,62252224,62262362,62263636,62266051,
NM_023638	Porcn	chrX	-	7770973	7783651	7771301	7782826	15	7770973,7775100,7776192,7776356,7776511,7778301,7778569,7778783,7780151,7780284,7780494,7780917,7781321,7782690,7783500,	7771403,7775211,7776278,7776420,7776588,7778402,7778695,7778798,7780169,7780415,7780676,7780961,7781514,7782859,7783651,
NM_009359	Tex9	chr9	-	72306384	72339766	72309007	72339759	12	72306384,72309662,72321464,72325543,72326146,72328403,72330253,72331875,72334586,72335818,72339545,72339732,	72309085,72309797,72321599,72325717,72326229,72328582,72330336,72331921,72334666,72335882,72339625,72339766,
NM_008422	Kcnc3	chr7	+	51846255	51860119	51846255	51857375	4	51846255,51850530,51853753,51857238,	51847128,51851638,51853945,51860119,
NM_023884	Ralgps2	chr1	-	158736270	158869757	158739294	158837826	20	158736270,158741575,158743568,158747871,158749943,158751517,158754121,158758270,158759102,158760515,158762795,158763025,158799571,158814663,158817221,158818077,158830716,158831916,158837769,158869619,	158739324,158741667,158743674,158747964,158750049,158751595,158754176,158758422,158759259,158760583,158762886,158763163,158799698,158814756,158817311,158818161,158830767,158832021,158837849,158869757,
NM_175211	Ralgps1	chr2	-	32992483	33226998	32993199	33196289	20	32992483,32996514,32998563,32998819,33000917,33002089,33010807,33013291,33014429,33023700,33027937,33029930,33115997,33129080,33131665,33140344,33180172,33192032,33196232,33226789,	32993229,32996606,32998669,32998912,33001023,33002173,33010859,33013449,33014556,33023768,33028031,33030068,33116124,33129173,33131755,33140428,33180223,33192140,33196353,33226998,
NM_178664	B3gntl1	chr11	-	121477513	121534465	121480961	121534346	13	121477513,121480948,121484745,121485235,121485405,121491186,121492085,121501065,121505840,121512922,121532183,121532370,121534298,	121479166,121481042,121484820,121485304,121485541,121491311,121492181,121501161,121505906,121512987,121532283,121532487,121534465,
NM_008161	Gpx3	chr11	+	54716355	54723877	54716467	54723160	5	54716355,54720628,54722042,54722541,54722938,	54716554,54720782,54722160,54722641,54723877,
NM_181860	Mkl2	chr16	+	13265171	13333011	13326510	13332803	4	13265171,13326474,13332106,13332711,	13265232,13326664,13332169,13333011,
NM_198292	Tex2	chr11	-	106363662	106474244	106364909	106429916	12	106363662,106368180,106373215,106374900,106381195,106390575,106395184,106405485,106407977,106410027,106428278,106474171,	106365032,106368301,106373425,106375026,106381328,106390675,106395331,106405733,106408317,106410228,106429941,106474244,
NM_008517	Lta4h	chr10	+	92916140	92947618	92916254	92947525	19	92916140,92922561,92924054,92927189,92928693,92929856,92931500,92931792,92933544,92934040,92934598,92935643,92937220,92937662,92941191,92943435,92944994,92945706,92947407,	92916413,92922692,92924175,92927258,92928798,92929909,92931573,92931933,92933568,92934111,92934710,92935788,92937324,92937733,92941246,92943531,92945077,92945811,92947618,
NM_001002011	Lmna	chr3	-	88285074	88307274	88285995	88307025	12	88285074,88286267,88287239,88287748,88287968,88288536,88288848,88290125,88290381,88290729,88292196,88306669,	88286022,88286534,88287335,88287868,88288076,88288759,88289069,88290251,88290552,88290855,88292353,88307274,
NM_001113374	Mocs2	chr13	+	115608444	115619211	115611056	115618565	6	115608444,115611009,115614774,115615418,115616365,115618496,	115608531,115611154,115614902,115615569,115616489,115619211,
NM_001081963	9430020K01Rik	chr18	+	4634926	4682865	4649128	4680258	4	4634926,4649072,4672512,4680223,	4635029,4649403,4676165,4682865,
NM_001033286	Slc30a10	chr1	+	187278726	187292637	187278942	187288434	4	187278726,187280230,187286565,187287955,	187279558,187280308,187286805,187292637,
NM_001111110	Cmah	chr13	+	24419272	24569152	24508868	24560491	17	24419272,24487067,24508769,24509092,24514468,24520697,24522356,24526968,24527475,24528488,24530990,24548747,24552020,24556077,24558628,24560415,24561639,	24419357,24487356,24508879,24509293,24514560,24520807,24522547,24527116,24527557,24528626,24531126,24548888,24552195,24556194,24558744,24560512,24569152,
NM_009908	Cmas	chr6	+	142705205	142724226	142705292	142723860	8	142705205,142712806,142713073,142716323,142719042,142719685,142720634,142723669,	142705546,142712949,142713229,142716457,142719137,142719857,142720788,142724226,
NM_138589	Ubfd1	chr7	+	129210711	129225705	129210796	129222074	7	129210711,129211177,129212294,129215215,129215423,129219621,129221963,	129210998,129211507,129212503,129215281,129215529,129219704,129225705,
NM_008562	Mcl1	chr3	+	95462642	95467098	95462778	95464746	4	95462642,95462914,95463683,95464629,	95462913,95463410,95463931,95467098,
NM_001131054	Pttg1	chr11	-	43233757	43239750	43233830	43239172	6	43233757,43234608,43236394,43238220,43239084,43239702,	43233910,43234767,43236488,43238399,43239183,43239750,
NM_001025605	Gm527	chr12	+	66018897	66027007	66021792	66025330	5	66018897,66021791,66023311,66024493,66025146,	66019178,66022316,66023401,66024628,66027007,
NM_032004	Tssk6	chr8	+	72426113	72427414	72426206	72427028	1	72426113,	72427414,
NM_145984	Prepl	chr17	-	85461648	85489607	85463983	85482607	15	85461648,85464381,85464971,85465487,85468224,85469767,85471251,85475205,85475948,85477828,85480403,85481311,85482532,85487679,85489445,	85464073,85464455,85465095,85465637,85468441,85469943,85471449,85475391,85476165,85477964,85480610,85481378,85482655,85487779,85489607,
NM_009435	Tssk1	chr16	+	17894295	17895738	17894445	17895543	1	17894295,	17895738,
NM_021434	Gpr180	chr14	+	118536348	118562479	118536414	118561969	9	118536348,118538958,118547306,118552790,118553098,118557118,118559214,118560778,118561810,	118536562,118539117,118547507,118552971,118553148,118557276,118559406,118560856,118562479,
NM_016886	Gria3	chrX	+	38754477	39031776	38754741	39025641	16	38754477,38755977,38831736,38894252,38923064,38941640,38944886,38948858,38949795,38951630,38963090,38973973,39007182,39022677,39025395,39029516,	38754832,38756136,38831976,38894440,38923118,38941802,38945054,38948963,38949903,38951837,38963467,38974172,39007430,39022792,39025643,39031776,
NM_007412	Gpr182	chr10	-	127184319	127188854	127186939	127188136	2	127184319,127188655,	127188152,127188854,
NM_183031	Gpr183	chr14	-	122352921	122364415	122353255	122354329	2	122352921,122364274,	122354353,122364415,
NM_001113181	Gria4	chr9	-	4477579	4796234	4478819	4795274	11	4477579,4480177,4502373,4503561,4513222,4519485,4537634,4664767,4793809,4795186,4795844,	4478852,4480288,4502478,4503729,4513381,4519539,4537819,4665007,4793968,4795363,4796234,
NM_009297	Supt6	chr11	-	78020252	78059205	78021084	78047155	37	78020252,78021551,78022353,78022603,78022925,78025298,78025584,78026170,78026768,78029706,78031342,78032669,78033384,78034622,78035611,78035849,78036271,78036655,78037867,78038097,78038808,78039165,78039448,78039681,78040176,78040392,78042130,78042455,78042898,78043667,78044429,78045274,78045519,78046006,78046176,78047046,78059049,	78021271,78021739,78022520,78022681,78023038,78025423,78025698,78026409,78026964,78029847,78031485,78032817,78033592,78034750,78035779,78035987,78036407,78036732,78037985,78038237,78039004,78039320,78039599,78039811,78040275,78040541,78042273,78042545,78043015,78043769,78044703,78045359,78045712,78046083,78046335,78047185,78059205,
NM_028349	Sass6	chr3	+	116297925	116333888	116298031	116331732	17	116297925,116306379,116308114,116308582,116310240,116311301,116313181,116316823,116321173,116321477,116321641,116322168,116322975,116324300,116329990,116331435,116331625,	116298096,116306440,116308194,116308687,116310412,116311367,116313301,116317015,116321368,116321567,116321821,116322250,116323109,116324426,116330085,116331530,116333888,
NM_008478	L1cam	chrX	-	71099197	71126173	71100373	71115143	29	71099197,71100990,71101097,71101481,71101970,71102241,71102506,71102759,71102976,71103380,71104641,71105040,71105357,71105777,71106058,71106386,71106644,71106920,71107616,71107898,71108186,71108495,71109497,71109762,71110955,71111393,71112360,71115067,71126032,	71100605,71101002,71101170,71101619,71102132,71102361,71102680,71102882,71103178,71103496,71104864,71105111,71105555,71105888,71106183,71106543,71106811,71107032,71107760,71108030,71108371,71108607,71109668,71109885,71111155,71111499,71112375,71115255,71126173,
NM_009512	Slc27a5	chr7	-	13573697	13583541	13573824	13583411	10	13573697,13574081,13574358,13574702,13576315,13576493,13578663,13580228,13581579,13582726,	13574001,13574212,13574456,13574901,13576406,13576688,13578788,13580387,13581789,13583541,
NM_011989	Slc27a4	chr2	+	29658199	29671974	29659685	29671253	13	29658199,29659679,29661135,29662875,29665181,29665355,29666380,29666705,29667088,29667784,29668071,29668307,29671095,	29658480,29659846,29661530,29663034,29665251,29665447,29666490,29666915,29667215,29667922,29668236,29668454,29671974,
NM_025892	Cep19	chr16	+	32099887	32108168	32104003	32107353	4	32099887,32103052,32103969,32106991,	32100197,32103130,32104133,32108168,
NM_011977	Slc27a1	chr8	+	74092825	74111200	74094620	74109958	14	74092825,74093240,74094619,74103302,74103805,74104043,74104508,74104665,74108016,74108318,74108531,74108740,74109244,74109800,	74092922,74093347,74094787,74103697,74103967,74104113,74104600,74104775,74108226,74108445,74108669,74108905,74109391,74111200,
NM_011988	Slc27a3	chr3	-	90189148	90193849	90189278	90193712	10	90189148,90190171,90190401,90190669,90190985,90191176,90191557,90192249,90192611,90193093,	90189455,90190302,90190499,90190868,90191076,90191371,90191682,90192408,90192821,90193849,
NM_011978	Slc27a2	chr2	+	126378759	126413976	126378890	126413672	10	126378759,126387272,126390413,126393482,126400437,126403595,126404584,126406641,126411987,126413495,	126379368,126387482,126390572,126393607,126400632,126403686,126404783,126406739,126412118,126413976,
NM_133976	Imp3	chr9	+	56785306	56786203	56785313	56785868	1	56785306,	56786203,
NM_178277	Hmgxb3	chr18	-	61290927	61336703	61291793	61331938	20	61290927,61293505,61295124,61295880,61297056,61300444,61301312,61306082,61306900,61310022,61311838,61314681,61314913,61316996,61322550,61325138,61326849,61330861,61331804,61336231,	61292249,61293715,61295241,61296014,61297276,61300629,61301444,61306210,61307202,61310172,61311937,61314779,61315086,61317415,61322682,61325237,61327347,61331036,61331940,61336703,
NM_178017	Hmgxb4	chr8	+	77517601	77555869	77522806	77553932	11	77517601,77522733,77523458,77523711,77524548,77544142,77545701,77547097,77547896,77553386,77553887,	77517648,77522837,77523607,77523790,77525483,77544224,77545766,77547203,77548066,77553509,77555869,
NM_146191	Lrrk1	chr7	-	73401116	73533227	73404801	73526434	34	73401116,73406623,73406931,73410310,73411376,73414623,73415612,73417702,73419661,73423408,73424079,73426513,73427059,73430120,73432325,73433969,73434498,73435613,73437142,73439679,73440298,73441006,73445747,73447540,73450278,73451730,73451990,73453546,73475554,73477164,73478000,73487647,73526337,73533105,	73404979,73406725,73407782,73410427,73411494,73414775,73415807,73417980,73419859,73423575,73424329,73426653,73427223,73430292,73432602,73434129,73434619,73435786,73437307,73439894,73440411,73441136,73445824,73447653,73450416,73451894,73452118,73453773,73475703,73477344,73478172,73487811,73526552,73533227,
NM_178601	Imp4	chr1	+	34496673	34501836	34496769	34501315	9	34496673,34496885,34499754,34500222,34500407,34500613,34500841,34501040,34501202,	34496772,34496994,34499838,34500332,34500540,34500768,34500936,34501114,34501836,
NM_001033364	Cdhr2	chr13	+	54802823	54838021	54813988	54837941	32	54802823,54813977,54814285,54815276,54815545,54816986,54818323,54818970,54819172,54819413,54819593,54819803,54820824,54821069,54821488,54822161,54825503,54827253,54827602,54829270,54829838,54832397,54832704,54834597,54835029,54835186,54835363,54835507,54836036,54836230,54836639,54837797,	54802930,54814040,54814357,54815416,54815599,54817073,54818413,54819096,54819319,54819489,54819709,54820037,54820980,54821231,54821550,54822405,54825743,54827320,54828208,54829342,54829888,54832546,54832813,54834686,54835098,54835264,54835424,54835632,54836150,54836308,54836697,54838021,
NM_001114322	Cdhr5	chr7	-	148454366	148462685	148455048	148462617	15	148454366,148455755,148457415,148457999,148458161,148458412,148458733,148458913,148459586,148459845,148460064,148460345,148461886,148462269,148462523,	148455510,148455916,148457901,148458084,148458275,148458613,148458831,148459004,148459757,148459956,148460166,148460438,148461937,148462445,148462685,
NM_019813	Dbn1	chr13	-	55575055	55589437	55575583	55589309	14	55575055,55575816,55576220,55577506,55578911,55579137,55582709,55582899,55583273,55583511,55583773,55584052,55584747,55589223,	55575654,55575919,55576897,55577677,55579041,55579197,55582773,55583051,55583351,55583658,55583848,55584165,55584803,55589437,
NM_024468	Trim39	chr17	-	36395813	36408949	36397318	36406006	7	36395813,36398435,36399054,36400673,36404069,36405553,36408837,	36397866,36398551,36399077,36400904,36404165,36406011,36408949,
NM_011552	Tcof1	chr18	-	60973393	61008618	60974195	61008512	25	60973393,60974176,60974611,60975654,60977683,60978515,60979041,60981296,60982457,60988018,60988309,60988667,60991166,60991427,60991819,60992080,60992374,60993073,60995308,60997550,60998328,60999225,61002879,61005464,61008404,	60973842,60974222,60974706,60976182,60977864,60978598,60979264,60981418,60982644,60988213,60988489,60988769,60991334,60991649,60991963,60992278,60992584,60993286,60995560,60997624,60998515,60999287,61003025,61005520,61008618,
NM_001114386	Nedd4l	chr18	+	65047409	65372966	65047701	65372540	31	65047409,65157001,65234377,65237351,65239671,65303449,65314909,65315299,65317498,65321168,65322648,65325225,65327167,65331928,65332569,65333698,65338572,65340981,65345979,65351090,65352729,65354713,65355568,65358284,65363529,65365286,65367702,65368045,65369306,65369916,65372437,	65047749,65157075,65234459,65237390,65239725,65303500,65314971,65315402,65317665,65321304,65322825,65325300,65327227,65332060,65332689,65333896,65338650,65341036,65346038,65351156,65352959,65354835,65355639,65358380,65363603,65365347,65367762,65368153,65369403,65369989,65372966,
NM_053170	Trim33	chr3	+	103083215	103162680	103083801	103157832	20	103083215,103114231,103114746,103115303,103125467,103128567,103130010,103130714,103132960,103134002,103135532,103141321,103143202,103145482,103148216,103150567,103152243,103155925,103157489,103157619,	103084369,103114350,103114891,103115436,103125584,103128682,103130157,103130832,103133235,103134167,103135730,103141454,103143266,103145642,103148566,103150691,103152318,103156078,103157540,103162680,
NM_053084	Trim32	chr4	+	65266019	65277270	65274241	65276209	2	65266019,65274162,	65266103,65277270,
NM_197987	Trim37	chr11	+	86940576	87032980	86940975	87031836	24	86940576,86943217,86951091,86953986,86956628,86958965,86960435,86962797,86973322,86977320,86980103,86980941,86991350,86995922,86998385,86999880,87003575,87010322,87014819,87019434,87020265,87023270,87029938,87031753,	86940996,86943319,86951132,86954103,86956716,86959088,86960559,86962865,86973447,86977371,86980185,86981018,86991530,86996037,86998604,87000017,87003661,87010517,87015128,87019557,87020455,87023389,87030049,87032980,
NM_029979	Trim35	chr14	+	66915861	66930254	66915906	66928173	6	66915861,66922017,66922841,66925862,66926648,66927571,	66916386,66922113,66923072,66925885,66926767,66930254,
NM_019718	Arl3	chr19	-	46602750	46647575	46605828	46647532	6	46602750,46616841,46617971,46626062,46632727,46647529,	46605876,46617027,46618022,46626179,46632871,46647575,
NM_019740	Foxo3	chr10	-	41904890	41996548	41916306	41995239	4	41904890,41916271,41994621,41996331,	41906101,41917707,41995347,41996548,
NM_019739	Foxo1	chr3	+	52072258	52154030	52072723	52150298	3	52072258,52148960,52150917,	52073344,52150312,52154030,
NM_145614	Dlat	chr9	-	50442742	50467885	50444529	50467571	14	50442742,50445560,50446025,50448328,50452130,50452545,50453143,50457736,50458855,50461726,50465949,50466269,50466792,50467295,	50444659,50445697,50446188,50448444,50452238,50452638,50453211,50457878,50459043,50461853,50466103,50466394,50466894,50467885,
