Database of representative transcript models for protein-coding genes in S. cerevisiae and for the poly(A)-tail length standards.
Transcript models are from the Saccharomyces Genome Database, with 3' ends reannotated by David Weinberg.
Coordinates of yeast genes are based on the sacCer3 genome assembly.
GeneID	GeneID	Chromosome	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
YJL186W	YJL186W	chrX	+	80124	81990	80154	81915	1	80124,	81990,
YJL185C	YJL185C	chrX	-	82094	82976	82094	82976	1	82094,	82976,
YJL184W	YJL184W	chrX	+	83403	83895	83447	83819	1	83403,	83895,
YJL183W	YJL183W	chrX	+	84001	85483	84067	85336	1	84001,	85483,
YJL181W	YJL181W	chrX	+	85636	87575	85659	87495	1	85636,	87575,
YJL180C	YJL180C	chrX	-	87483	88566	87582	88560	1	87483,	88566,
YJL179W	YJL179W	chrX	+	88786	89116	88786	89116	1	88786,	89116,
YJL178C	YJL178C	chrX	-	89158	90114	89281	90097	1	89158,	90114,
YJL177W	YJL177W	chrX	+	90763	91756	90785	91657	2	90763,91411,	91094,91756,
YJL176C	YJL176C	chrX	-	91825	94571	92052	94530	1	91825,	94571,
YJL174W	YJL174W	chrX	+	94975	96109	95091	95922	1	94975,	96109,
YJL173C	YJL173C	chrX	-	96062	96540	96160	96529	1	96062,	96540,
YJL172W	YJL172W	chrX	+	97707	99479	97736	99467	1	97707,	99479,
YJL171C	YJL171C	chrX	-	99586	100933	99703	100894	1	99586,	100933,
YJL170C	YJL170C	chrX	-	101149	101779	101149	101779	1	101149,	101779,
YJL168C	YJL168C	chrX	-	102030	104522	102226	104428	1	102030,	104522,
YJL167W	YJL167W	chrX	+	104956	106173	105013	106072	1	104956,	106173,
YJL166W	YJL166W	chrX	+	106366	106887	106433	106718	1	106366,	106887,
YJL165C	YJL165C	chrX	-	106858	109634	106893	109461	1	106858,	109634,
YJL164C	YJL164C	chrX	-	109965	111159	109965	111159	1	109965,	111159,
YJL163C	YJL163C	chrX	-	111605	113406	111665	113333	1	111605,	113406,
YJL162C	YJL162C	chrX	-	113707	115698	113877	115629	1	113707,	115698,
YJL161W	YJL161W	chrX	+	116722	117928	117244	117787	1	116722,	117928,
YJL160C	YJL160C	chrX	-	117220	119094	117961	118825	1	117220,	119094,
YJL158C	YJL158C	chrX	-	122123	122991	122264	122948	1	122123,	122991,
YJL157C	YJL157C	chrX	-	123695	126375	123835	126328	1	123695,	126375,
YJL156C	YJL156C	chrX	-	126405	128979	126852	128952	1	126405,	128979,
YJL155C	YJL155C	chrX	-	129126	130772	129284	130643	1	129126,	130772,
YJL154C	YJL154C	chrX	-	130920	134026	131100	133935	1	130920,	134026,
YJL153C	YJL153C	chrX	-	134331	135933	134331	135933	1	134331,	135933,
YJL151C	YJL151C	chrX	-	136298	136807	136371	136773	1	136298,	136807,
YJL149W	YJL149W	chrX	+	137332	139456	137378	139370	1	137332,	139456,
YJL148W	YJL148W	chrX	+	140378	141347	140436	141138	1	140378,	141347,
YJL147C	YJL147C	chrX	-	141418	142567	141418	142567	1	141418,	142567,
YJL146W	YJL146W	chrX	+	143291	144701	143291	144701	1	143291,	144701,
YJL145W	YJL145W	chrX	+	145159	146044	145159	146044	1	145159,	146044,
YJL144W	YJL144W	chrX	+	146358	146673	146358	146673	1	146358,	146673,
YJL143W	YJL143W	chrX	+	147069	147842	147100	147577	1	147069,	147842,
YJL141C	YJL141C	chrX	-	147820	150479	147966	150390	1	147820,	150479,
YJL140W	YJL140W	chrX	+	150865	151676	150960	151626	1	150865,	151676,
YJL139C	YJL139C	chrX	-	151524	153083	151712	152999	1	151524,	153083,
YJL137C	YJL137C	chrX	-	154984	156127	154984	156127	1	154984,	156127,
YJL136W-A	YJL136W-A	chrX	+	156168	156252	156168	156252	1	156168,	156252,
YJL136C	YJL136C	chrX	-	156477	157288	156549	157273	2	156477,157249,	156789,157288,
YJL134W	YJL134W	chrX	+	158155	159507	158187	159417	1	158155,	159507,
YJL133C-A	YJL133C-A	chrX	-	159459	159877	159622	159847	1	159459,	159877,
YJL133W	YJL133W	chrX	+	160544	161703	160618	161563	1	160544,	161703,
YJL132W	YJL132W	chrX	+	161913	164166	161913	164166	1	161913,	164166,
YJL131C	YJL131C	chrX	-	164157	165380	164277	165348	1	164157,	165380,
YJL130C	YJL130C	chrX	-	165649	172483	165722	172367	1	165649,	172483,
YJL129C	YJL129C	chrX	-	173534	177594	173598	177306	1	173534,	177594,
YJL128C	YJL128C	chrX	-	177904	180325	178096	180103	1	177904,	180325,
YJL127C-B	YJL127C-B	chrX	-	181306	181809	181550	181709	1	181306,	181809,
YJL127C	YJL127C	chrX	-	181822	184289	182297	184220	1	181822,	184289,
YJL126W	YJL126W	chrX	+	184492	185536	184500	185424	1	184492,	185536,
YJL125C	YJL125C	chrX	-	185431	186732	185527	186679	1	185431,	186732,
YJL124C	YJL124C	chrX	-	187125	187644	187125	187644	1	187125,	187644,
YJL123C	YJL123C	chrX	-	187956	189449	188003	189440	1	187956,	189449,
YJL122W	YJL122W	chrX	+	189697	190398	189715	190243	1	189697,	190398,
YJL121C	YJL121C	chrX	-	190311	191103	190373	191090	1	190311,	191103,
YJL118W	YJL118W	chrX	+	191638	192298	191638	192298	1	191638,	192298,
YJL117W	YJL117W	chrX	+	192459	193548	192530	193466	1	192459,	193548,
YJL116C	YJL116C	chrX	-	193545	195237	193859	194873	1	193545,	195237,
YJL115W	YJL115W	chrX	+	196209	197228	196286	197126	1	196209,	197228,
YJL112W	YJL112W	chrX	+	205255	207600	205304	207449	1	205255,	207600,
YJL111W	YJL111W	chrX	+	207824	209696	207876	209529	1	207824,	209696,
YJL110C	YJL110C	chrX	-	209794	211667	209921	211577	1	209794,	211667,
YJL109C	YJL109C	chrX	-	211944	217342	211999	217309	1	211944,	217342,
YJL108C	YJL108C	chrX	-	217704	218856	217704	218856	1	217704,	218856,
YJL107C	YJL107C	chrX	-	217972	220038	218852	220016	1	217972,	220038,
YJL106W	YJL106W	chrX	+	221389	223327	221389	223327	1	221389,	223327,
YJL105W	YJL105W	chrX	+	225054	226737	225054	226737	1	225054,	226737,
YJL104W	YJL104W	chrX	+	227281	227944	227326	227776	1	227281,	227944,
YJL103C	YJL103C	chrX	-	229024	230881	229024	230881	1	229024,	230881,
YJL102W	YJL102W	chrX	+	231300	233760	231300	233760	1	231300,	233760,
YJL101C	YJL101C	chrX	-	234067	236508	234319	236356	1	234067,	236508,
YJL100W	YJL100W	chrX	+	237262	239086	237262	239086	1	237262,	239086,
YJL099W	YJL099W	chrX	+	239413	241654	239413	241654	1	239413,	241654,
YJL098W	YJL098W	chrX	+	242081	245258	242081	245258	1	242081,	245258,
YJL097W	YJL097W	chrX	+	245524	246317	245590	246244	1	245524,	246317,
YJL096W	YJL096W	chrX	+	246447	247036	246489	246975	1	246447,	247036,
YJL095W	YJL095W	chrX	+	247254	251691	247254	251691	1	247254,	251691,
YJL094C	YJL094C	chrX	-	251675	254446	251820	254442	1	251675,	254446,
YJL093C	YJL093C	chrX	-	254736	256812	254736	256812	1	254736,	256812,
YJL092W	YJL092W	chrX	+	257243	261045	257422	260947	1	257243,	261045,
YJL090C	YJL090C	chrX	-	262675	265063	262756	265051	1	262675,	265063,
YJL089W	YJL089W	chrX	+	265925	268415	265925	268415	1	265925,	268415,
YJL088W	YJL088W	chrX	+	268771	269895	268798	269815	1	268771,	269895,
YJL087C	YJL087C	chrX	-	270001	272485	270001	272485	1	270001,	272485,
YJL085W	YJL085W	chrX	+	272758	274812	272826	274698	1	272758,	274812,
YJL084C	YJL084C	chrX	-	274730	278116	274861	278002	1	274730,	278116,
YJL083W	YJL083W	chrX	+	278784	280767	278840	280655	1	278784,	280767,
YJL082W	YJL082W	chrX	+	281065	283598	281184	283380	1	281065,	283598,
YJL081C	YJL081C	chrX	-	283610	285326	283801	285271	1	283610,	285326,
YJL080C	YJL080C	chrX	-	285448	289417	285557	289226	1	285448,	289417,
YJL079C	YJL079C	chrX	-	289700	290939	289874	290774	1	289700,	290939,
YJL078C	YJL078C	chrX	-	291335	293981	291335	293981	1	291335,	293981,
YJL077W-B	YJL077W-B	chrX	+	294046	294145	294046	294145	1	294046,	294145,
YJL077C	YJL077C	chrX	-	294665	295061	294665	295061	1	294665,	295061,
YJL076W	YJL076W	chrX	+	295165	299012	295244	298814	1	295165,	299012,
YJL074C	YJL074C	chrX	-	299070	302873	299156	302849	1	299070,	302873,
YJL073W	YJL073W	chrX	+	303081	305222	303180	305118	1	303081,	305222,
YJL072C	YJL072C	chrX	-	305073	305900	305220	305862	1	305073,	305900,
YJL071W	YJL071W	chrX	+	306085	307962	306131	307856	1	306085,	307962,
YJL070C	YJL070C	chrX	-	307970	310637	307970	310637	1	307970,	310637,
YJL069C	YJL069C	chrX	-	310832	312713	310921	312706	1	310832,	312713,
YJL068C	YJL068C	chrX	-	313015	313915	313015	313915	1	313015,	313915,
YJL066C	YJL066C	chrX	-	313899	314911	314113	314872	1	313899,	314911,
YJL065C	YJL065C	chrX	-	314961	315569	315053	315557	1	314961,	315569,
YJL063C	YJL063C	chrX	-	315679	316515	315758	316475	1	315679,	316515,
YJL062W-A	YJL062W-A	chrX	+	316698	317144	316722	316980	1	316698,	317144,
YJL062W	YJL062W	chrX	+	317283	319776	317283	319776	1	317283,	319776,
YJL061W	YJL061W	chrX	+	319974	322303	320015	322157	1	319974,	322303,
YJL060W	YJL060W	chrX	+	323385	324720	323385	324720	1	323385,	324720,
YJL059W	YJL059W	chrX	+	324963	326190	324963	326190	1	324963,	326190,
YJL058C	YJL058C	chrX	-	326211	327919	326241	327873	1	326211,	327919,
YJL057C	YJL057C	chrX	-	328028	330139	328117	330121	1	328028,	330139,
YJL056C	YJL056C	chrX	-	330257	333082	330430	333073	1	330257,	333082,
YJL055W	YJL055W	chrX	+	333341	334163	333356	334094	1	333341,	334163,
YJL054W	YJL054W	chrX	+	334258	335865	334264	335701	1	334258,	335865,
YJL053W	YJL053W	chrX	+	335897	337037	335897	337037	1	335897,	337037,
YJL051W	YJL051W	chrX	+	339710	342345	339786	342255	1	339710,	342345,
YJL050W	YJL050W	chrX	+	342450	345802	342521	345743	1	342450,	345802,
YJL049W	YJL049W	chrX	+	345948	347417	345972	347325	1	345948,	347417,
YJL048C	YJL048C	chrX	-	347446	348637	347446	348637	1	347446,	348637,
YJL047C	YJL047C	chrX	-	349301	352220	349579	352108	1	349301,	352220,
YJL046W	YJL046W	chrX	+	352385	353615	352385	353615	1	352385,	353615,
YJL045W	YJL045W	chrX	+	356023	357928	356023	357928	1	356023,	357928,
YJL044C	YJL044C	chrX	-	358035	359714	358299	359676	1	358035,	359714,
YJL043W	YJL043W	chrX	+	360129	360903	360129	360903	1	360129,	360903,
YJL042W	YJL042W	chrX	+	361169	365600	361248	365445	1	361169,	365600,
YJL039C	YJL039C	chrX	-	368376	373905	368747	373799	1	368376,	373905,
YJL038C	YJL038C	chrX	-	375114	375774	375114	375774	1	375114,	375774,
YJL037W	YJL037W	chrX	+	376661	377336	376661	377336	1	376661,	377336,
YJL036W	YJL036W	chrX	+	378704	380250	378824	380096	1	378704,	380250,
YJL035C	YJL035C	chrX	-	380164	381050	380248	381001	1	380164,	381050,
YJL034W	YJL034W	chrX	+	381287	383582	381326	383375	1	381287,	383582,
YJL033W	YJL033W	chrX	+	383809	386230	383836	386149	1	383809,	386230,
YJL031C	YJL031C	chrX	-	386367	387438	386367	387438	2	386367,387435,	387348,387438,
YJL030W	YJL030W	chrX	+	387617	388386	387656	388247	1	387617,	388386,
YJL029C	YJL029C	chrX	-	388279	390855	388384	390853	1	388279,	390855,
YJL027C	YJL027C	chrX	-	391832	392249	391832	392249	1	391832,	392249,
YJL025W	YJL025W	chrX	+	393927	395624	393966	395511	1	393927,	395624,
YJL024C	YJL024C	chrX	-	395930	396592	395930	396592	2	395930,396570,	396493,396592,
YJL023C	YJL023C	chrX	-	397252	398561	397354	398398	1	397252,	398561,
YJL020C	YJL020C	chrX	-	398791	402503	398936	402410	1	398791,	402503,
YJL019W	YJL019W	chrX	+	402896	404945	402896	404945	1	402896,	404945,
YJL016W	YJL016W	chrX	+	405587	407273	405587	407273	1	405587,	407273,
YJL014W	YJL014W	chrX	+	407557	409162	407557	409162	1	407557,	409162,
YJL013C	YJL013C	chrX	-	409492	411040	409492	411040	1	409492,	411040,
YJL012C	YJL012C	chrX	-	411177	413415	411233	413399	1	411177,	413415,
YJL011C	YJL011C	chrX	-	414284	414770	414284	414770	1	414284,	414770,
YJL010C	YJL010C	chrX	-	417514	419609	417561	419562	1	417514,	419609,
YJL008C	YJL008C	chrX	-	419808	421707	419956	421663	1	419808,	421707,
YJL006C	YJL006C	chrX	-	423102	424169	423137	424109	1	423102,	424169,
YJL005W	YJL005W	chrX	+	425011	431381	425156	431237	1	425011,	431381,
YJL004C	YJL004C	chrX	-	431354	432234	431588	432200	1	431354,	432234,
YJL003W	YJL003W	chrX	+	432595	433192	432643	433000	1	432595,	433192,
YJL002C	YJL002C	chrX	-	433109	434704	433220	434651	1	433109,	434704,
YJL001W	YJL001W	chrX	+	435124	436040	435162	435926	2	435124,435343,	435227,436040,
YJR001W	YJR001W	chrX	+	436758	438693	436801	438610	1	436758,	438693,
YJR002W	YJR002W	chrX	+	438833	440990	438864	440646	1	438833,	440990,
YJR003C	YJR003C	chrX	-	440906	442555	440993	442553	1	440906,	442555,
YJR004C	YJR004C	chrX	-	442768	444910	442908	444861	1	442768,	444910,
YJR005W	YJR005W	chrX	+	445864	448316	445922	448025	1	445864,	448316,
YJR005C-A	YJR005C-A	chrX	-	448476	448758	448476	448758	1	448476,	448758,
YJR006W	YJR006W	chrX	+	449192	450736	449201	450665	1	449192,	450736,
YJR007W	YJR007W	chrX	+	451019	451934	451019	451934	1	451019,	451934,
YJR008W	YJR008W	chrX	+	452317	453665	452429	453446	1	452317,	453665,
YJR010W	YJR010W	chrX	+	456238	457774	456238	457774	1	456238,	457774,
YJR010C-A	YJR010C-A	chrX	-	457844	458392	458076	458361	1	457844,	458392,
YJR011C	YJR011C	chrX	-	458547	459472	458640	459426	1	458547,	459472,
YJR012C	YJR012C	chrX	-	459794	460418	459794	460418	1	459794,	460418,
YJR013W	YJR013W	chrX	+	460381	461593	460381	461593	1	460381,	461593,
YJR014W	YJR014W	chrX	+	461815	462631	461828	462425	1	461815,	462631,
YJR015W	YJR015W	chrX	+	462720	464253	462720	464253	1	462720,	464253,
YJR016C	YJR016C	chrX	-	464287	466224	464450	466208	1	464287,	466224,
YJR017C	YJR017C	chrX	-	466278	467056	466520	467033	1	466278,	467056,
YJR019C	YJR019C	chrX	-	467158	468311	467231	468281	1	467158,	468311,
YJR021C	YJR021C	chrX	-	468456	469606	468554	469579	2	468456,469263,	469183,469606,
YJR022W	YJR022W	chrX	+	469754	470223	469783	470113	1	469754,	470223,
YJR024C	YJR024C	chrX	-	470229	470964	470229	470964	1	470229,	470964,
YJR025C	YJR025C	chrX	-	471137	471671	471137	471671	1	471137,	471671,
YJR030C	YJR030C	chrX	-	483952	486263	483958	486196	1	483952,	486263,
YJR031C	YJR031C	chrX	-	486585	490812	486585	490812	1	486585,	490812,
YJR032W	YJR032W	chrX	+	491080	492262	491080	492262	1	491080,	492262,
YJR033C	YJR033C	chrX	-	492377	496451	492377	496451	1	492377,	496451,
YJR034W	YJR034W	chrX	+	496614	497083	496682	497009	1	496614,	497083,
YJR035W	YJR035W	chrX	+	497354	500612	497354	500612	1	497354,	500612,
YJR036C	YJR036C	chrX	-	500597	503563	500712	503391	1	500597,	503563,
YJR039W	YJR039W	chrX	+	503935	507301	503935	507301	1	503935,	507301,
YJR040W	YJR040W	chrX	+	507689	510154	507745	510085	1	507689,	510154,
YJR041C	YJR041C	chrX	-	510238	513763	510238	513763	1	510238,	513763,
YJR042W	YJR042W	chrX	+	514030	516378	514054	516289	1	514030,	516378,
YJR043C	YJR043C	chrX	-	516331	517548	516460	517513	1	516331,	517548,
YJR044C	YJR044C	chrX	-	518586	519280	518762	519185	1	518586,	519280,
YJR045C	YJR045C	chrX	-	519438	521742	519637	521602	1	519438,	521742,
YJR046W	YJR046W	chrX	+	522047	523862	522047	523862	1	522047,	523862,
YJR048W	YJR048W	chrX	+	526287	526838	526334	526664	1	526287,	526838,
YJR049C	YJR049C	chrX	-	526699	528495	526883	528476	1	526699,	528495,
YJR050W	YJR050W	chrX	+	528672	529672	528696	529404	1	528672,	529672,
YJR051W	YJR051W	chrX	+	529860	531366	529860	531366	1	529860,	531366,
YJR052W	YJR052W	chrX	+	532054	533819	532061	533759	1	532054,	533819,
YJR053W	YJR053W	chrX	+	534026	535751	534026	535751	1	534026,	535751,
YJR054W	YJR054W	chrX	+	536055	537549	536055	537549	1	536055,	537549,
YJR055W	YJR055W	chrX	+	538760	539566	538771	539266	1	538760,	539566,
YJR056C	YJR056C	chrX	-	541651	542669	541791	542502	1	541651,	542669,
YJR057W	YJR057W	chrX	+	544050	544781	544061	544712	1	544050,	544781,
YJR058C	YJR058C	chrX	-	544685	545214	544731	545175	1	544685,	545214,
YJR059W	YJR059W	chrX	+	545713	548453	545786	548243	1	545713,	548453,
YJR060W	YJR060W	chrX	+	548758	549814	548758	549814	1	548758,	549814,
YJR061W	YJR061W	chrX	+	550279	553464	550510	553318	1	550279,	553464,
YJR062C	YJR062C	chrX	-	552822	554867	553475	554849	1	552822,	554867,
YJR063W	YJR063W	chrX	+	555165	555724	555194	555572	1	555165,	555724,
YJR064W	YJR064W	chrX	+	555876	557643	555913	557602	1	555876,	557643,
YJR065C	YJR065C	chrX	-	557618	559185	557808	559158	1	557618,	559185,
YJR066W	YJR066W	chrX	+	559415	566828	559415	566828	1	559415,	566828,
YJR067C	YJR067C	chrX	-	566901	567451	567018	567444	1	566901,	567451,
YJR068W	YJR068W	chrX	+	567601	569586	567642	568704	1	567601,	569586,
YJR069C	YJR069C	chrX	-	568670	569433	568805	569399	1	568670,	569433,
YJR070C	YJR070C	chrX	-	569490	570651	569620	570598	1	569490,	570651,
YJR072C	YJR072C	chrX	-	570879	572140	570966	572124	1	570879,	572140,
YJR073C	YJR073C	chrX	-	572268	572960	572314	572935	1	572268,	572960,
YJR074W	YJR074W	chrX	+	573094	573751	573094	573751	1	573094,	573751,
YJR075W	YJR075W	chrX	+	573930	575369	573980	575171	1	573930,	575369,
YJR076C	YJR076C	chrX	-	575248	576666	575353	576601	1	575248,	576666,
YJR077C	YJR077C	chrX	-	577047	578217	577254	578190	1	577047,	578217,
YJR078W	YJR078W	chrX	+	578859	580221	578859	580221	1	578859,	580221,
YJR079W	YJR079W	chrX	+	580204	581239	580204	581239	2	580204,581052,	580347,581239,
YJR080C	YJR080C	chrX	-	580288	581646	580431	581616	1	580288,	581646,
YJR082C	YJR082C	chrX	-	581728	582396	581913	582255	1	581728,	582396,
YJR083C	YJR083C	chrX	-	582513	583579	582607	583537	1	582513,	583579,
YJR084W	YJR084W	chrX	+	583692	585146	583732	585004	1	583692,	585146,
YJR085C	YJR085C	chrX	-	585024	585451	585119	585437	1	585024,	585451,
YJR086W	YJR086W	chrX	+	586053	586458	586067	586400	1	586053,	586458,
YJR088C	YJR088C	chrX	-	586220	587424	586494	587373	1	586220,	587424,
YJR089W	YJR089W	chrX	+	587717	590582	587717	590582	1	587717,	590582,
YJR090C	YJR090C	chrX	-	590755	594620	590871	594327	1	590755,	594620,
YJR091C	YJR091C	chrX	-	595060	598336	595060	598336	1	595060,	598336,
YJR092W	YJR092W	chrX	+	598734	603078	598734	603078	1	598734,	603078,
YJR093C	YJR093C	chrX	-	603113	604289	603219	604203	1	603113,	604289,
YJR094C	YJR094C	chrX	-	604568	605651	604568	605651	1	604568,	605651,
YJR094W-A	YJR094W-A	chrX	+	608283	608992	608304	608858	2	608283,608581,	608306,608992,
YJR095W	YJR095W	chrX	+	609772	610741	609772	610741	1	609772,	610741,
YJR096W	YJR096W	chrX	+	611194	612043	611194	612043	1	611194,	612043,
YJR097W	YJR097W	chrX	+	612306	613090	612412	612931	1	612306,	613090,
YJR098C	YJR098C	chrX	-	613185	615156	613185	615156	1	613185,	615156,
YJR099W	YJR099W	chrX	+	615466	616361	615575	616286	1	615466,	616361,
YJR100C	YJR100C	chrX	-	616278	617341	616350	617334	1	616278,	617341,
YJR101W	YJR101W	chrX	+	618194	619158	618233	619034	1	618194,	619158,
YJR102C	YJR102C	chrX	-	619156	619765	619156	619765	1	619156,	619765,
YJR103W	YJR103W	chrX	+	620735	622568	620753	622490	1	620735,	622568,
YJR104C	YJR104C	chrX	-	622478	623058	622549	623014	1	622478,	623058,
YJR105W	YJR105W	chrX	+	623547	624648	623580	624603	1	623547,	624648,
YJR106W	YJR106W	chrX	+	624801	627036	624837	627015	1	624801,	627036,
YJR107W	YJR107W	chrX	+	627339	628326	627339	628326	1	627339,	628326,
YJR108W	YJR108W	chrX	+	628711	629083	628711	629083	1	628711,	629083,
YJR109C	YJR109C	chrX	-	629584	632941	629584	632941	1	629584,	632941,
YJR110W	YJR110W	chrX	+	633484	635820	633614	635681	1	633484,	635820,
YJR111C	YJR111C	chrX	-	635745	636803	635854	636706	1	635745,	636803,
YJR112W	YJR112W	chrX	+	637009	637687	637029	637635	1	637009,	637687,
YJR112W-A	YJR112W-A	chrX	+	637789	638168	637789	638168	2	637789,637858,	637809,638168,
YJR113C	YJR113C	chrX	-	638177	639031	638231	638975	1	638177,	639031,
YJR116W	YJR116W	chrX	+	640824	641664	640824	641664	1	640824,	641664,
YJR117W	YJR117W	chrX	+	641975	643421	642006	643368	1	641975,	643421,
YJR118C	YJR118C	chrX	-	643371	644140	643489	644101	1	643371,	644140,
YJR119C	YJR119C	chrX	-	644264	646500	644303	646490	1	644264,	646500,
YJR120W	YJR120W	chrX	+	647125	647476	647125	647476	1	647125,	647476,
YJR121W	YJR121W	chrX	+	647606	649142	647606	649142	1	647606,	649142,
YJR122W	YJR122W	chrX	+	649775	651269	649775	651269	1	649775,	651269,
YJR123W	YJR123W	chrX	+	651863	652648	651900	652578	1	651863,	652648,
YJR124C	YJR124C	chrX	-	652698	654281	652891	654238	1	652698,	654281,
YJR126C	YJR126C	chrX	-	656253	658689	656253	658689	1	656253,	658689,
YJR127C	YJR127C	chrX	-	658916	663059	658916	663059	1	658916,	663059,
YJR129C	YJR129C	chrX	-	663660	665066	663999	665019	1	663660,	665066,
YJR130C	YJR130C	chrX	-	665121	667214	665217	667137	1	665121,	667214,
YJR131W	YJR131W	chrX	+	667622	669479	667643	669293	1	667622,	669479,
YJR132W	YJR132W	chrX	+	669459	672832	669521	672668	1	669459,	672832,
YJR133W	YJR133W	chrX	+	672990	673620	672990	673620	1	672990,	673620,
YJR135C	YJR135C	chrX	-	675830	676779	676058	676778	1	675830,	676779,
YJR135W-A	YJR135W-A	chrX	+	676970	677234	676970	677234	1	676970,	677234,
YJR136C	YJR136C	chrX	-	677345	678714	677440	678706	1	677345,	678714,
YJR137C	YJR137C	chrX	-	678809	683329	678956	683285	1	678809,	683329,
YJR138W	YJR138W	chrX	+	684538	689466	684566	689321	1	684538,	689466,
YJR139C	YJR139C	chrX	-	689381	690589	689444	690524	1	689381,	690589,
YJR140C	YJR140C	chrX	-	690544	695779	690749	695696	1	690544,	695779,
YJR141W	YJR141W	chrX	+	695905	696949	695905	696949	1	695905,	696949,
YJR142W	YJR142W	chrX	+	697140	698169	697140	698169	1	697140,	698169,
YJR143C	YJR143C	chrX	-	698196	700686	698325	700614	1	698196,	700686,
YJR144W	YJR144W	chrX	+	700852	701757	700881	701691	1	700852,	701757,
YJR147W	YJR147W	chrX	+	704158	705634	704195	705272	1	704158,	705634,
YJR148W	YJR148W	chrX	+	705718	707043	705743	706874	1	705718,	707043,
YJR149W	YJR149W	chrX	+	707056	708594	707159	708374	1	707056,	708594,
YJR150C	YJR150C	chrX	-	708810	709707	708810	709707	1	708810,	709707,
YJR152W	YJR152W	chrX	+	719665	721297	719665	721297	1	719665,	721297,
YJR153W	YJR153W	chrX	+	722814	723900	722814	723900	1	722814,	723900,
YJR154W	YJR154W	chrX	+	725783	726824	725783	726824	1	725783,	726824,
YJR155W	YJR155W	chrX	+	727404	728271	727404	728271	1	727404,	728271,
YBL047C	YBL047C	chrII	-	127894	132040	127894	132040	1	127894,	132040,
YBR078W	YBR078W	chrII	+	392945	395230	393122	394742	2	392945,393510,	393180,395230,
YBR140C	YBR140C	chrII	-	517349	526628	517349	526628	1	517349,	526628,
YBL107C	YBL107C	chrII	-	9834	10552	9960	10551	1	9834,	10552,
YBL106C	YBL106C	chrII	-	10846	13879	10846	13879	1	10846,	13879,
YBL105C	YBL105C	chrII	-	14240	17696	14240	17696	1	14240,	17696,
YBL104C	YBL104C	chrII	-	18085	21319	18176	21293	1	18085,	21319,
YBL103C	YBL103C	chrII	-	22075	23536	22075	23536	1	22075,	23536,
YBL102W	YBL102W	chrII	+	23990	24884	24097	24745	1	23990,	24884,
YBL101C	YBL101C	chrII	-	24945	28299	24945	28299	1	24945,	28299,
YBL099W	YBL099W	chrII	+	37052	38690	37052	38690	1	37052,	38690,
